Success,Time,Generations,Distance,Angle
True,2.281086,2,1.257722E-05,0
False,1.4584,10,0.000417863,0
True,0.9386042,3,4.981479E-05,0
True,1.691416,1,1.112409E-05,0
True,4.462375,5,3.132949E-05,0
True,2.941292,9,1.240006E-05,0
True,2.95682,1,2.324703E-05,0
True,3.219408,5,5.869802E-05,0
True,1.404398,2,2.676932E-05,0
True,2.748379,5,1.015625E-05,0
True,4.181668,2,1.687948E-05,0
True,2.176274,5,1.16394E-05,0
True,2.433625,1,4.309708E-06,0
True,1.129989,1,8.638562E-06,0
True,3.169083,1,6.63495E-06,0
True,2.563024,5,5.270561E-05,0
True,2.098104,1,1.134056E-05,0
True,5.079623,1,9.851956E-06,0
True,2.584097,1,1.135746E-05,0
True,2.574893,1,6.389941E-06,0
True,2.781021,1,1.23514E-05,0
True,3.722297,1,6.057428E-06,0
False,3.168055,10,0.000179491,0
False,2.798125,10,0.0002806816,0
True,2.799143,10,1.73781E-05,0
False,2.479163,10,8.692002E-05,0
True,1.847503,9,3.395017E-05,0
True,1.009122,9,2.445957E-05,0
True,1.520347,1,4.194405E-06,0
False,3.829534,10,0.001067744,0
True,3.553759,1,1.096065E-05,0
True,3.367848,1,4.848468E-06,0
True,3.333223,1,1.426283E-05,0
False,2.977458,10,0.0001285406,0
False,2.633705,10,0.0001356723,0
False,2.450398,10,0.0007505423,0
True,1.288283,1,8.335389E-05,0
True,3.960918,1,5.269873E-06,0
False,2.303898,10,0.001095818,0
True,2.086566,1,6.344746E-06,0
True,1.809174,1,4.890124E-05,0
True,3.802074,1,2.330153E-05,0
False,3.144265,10,0.0004064609,0
True,3.45353,1,2.901017E-05,0
False,3.271364,10,0.0007806779,0
True,4.528839,8,5.731042E-06,0
True,1.984856,5,1.776985E-05,0
False,1.759663,10,9.014445E-05,0
True,2.611839,2,1.040353E-05,0
True,1.494366,4,9.812887E-06,0
False,3.729264,10,0.0006918323,0
False,2.089077,10,0.00148481,0
True,2.022916,9,2.123264E-05,0
True,2.248942,2,1.591634E-05,0
True,2.303355,2,1.347593E-05,0
True,1.710793,1,9.849126E-06,0
False,3.177116,10,0.09182007,0.002105421
True,4.266882,1,6.202607E-06,0
True,1.92233,2,3.042903E-06,0
True,4.100557,3,1.292088E-05,0
False,3.848648,10,0.0007791091,0
True,2.232067,1,2.734632E-05,0
True,2.49494,1,9.031824E-06,0
True,2.379011,2,5.579326E-06,0
False,1.338343,10,0.09128938,0.002375006
False,1.587374,10,0.00110847,0
True,1.878827,9,3.976948E-05,0
False,1.197185,10,0.0001955288,0
True,3.487205,3,2.087168E-05,0
True,2.084161,1,1.145154E-05,0
False,2.743058,10,0.0002015151,0
True,1.819268,1,5.62688E-06,0
True,2.683067,5,5.158717E-05,0
True,1.663445,4,5.812465E-06,0
False,2.519794,10,0.002939186,0
False,2.505684,10,0.001162609,0
False,2.605865,10,0.001035442,0
True,2.553845,1,6.896131E-06,0
True,2.225141,5,9.425265E-06,0
True,2.516191,2,3.047867E-05,0
True,3.345613,1,9.317409E-06,0
False,3.146895,10,0.001451623,0
True,1.245359,10,1.131739E-05,0
True,1.456381,4,1.527601E-05,0
True,3.29927,1,7.778863E-06,0
True,1.241343,1,1.2198E-05,0
True,3.102414,1,7.50853E-06,0
False,2.827621,10,0.0191998,0
True,3.361119,1,1.646308E-05,0
True,2.228942,2,5.122719E-05,0
False,2.25635,10,0.0001030219,0
False,3.823818,10,0.0007473637,0
True,2.482843,3,6.279116E-05,0
True,2.13021,4,1.068121E-05,0
True,3.295779,5,1.813559E-05,0
True,2.11889,1,2.87796E-05,0
False,4.294499,10,0.002902795,0
True,1.196136,1,1.323331E-05,0
True,3.120153,2,2.492079E-05,0
True,3.426017,1,7.719204E-06,0
True,3.500033,1,1.295659E-05,0
False,2.480036,10,0.0004346508,0
True,3.733593,2,1.289776E-05,0
False,1.619964,10,0.001002028,0
True,1.444505,2,1.293462E-05,0
True,1.471222,1,7.110212E-06,0
True,1.535817,4,4.372678E-05,0
False,3.916835,10,0.003310822,0
True,1.764411,1,8.928283E-06,0
False,2.835811,10,0.0003229069,0
True,1.56205,1,9.444844E-06,0
False,2.030852,10,8.575791E-05,0
False,2.937996,10,0.0002120129,0
False,1.928161,10,8.372949E-05,0
False,2.978239,10,0.0007208451,0
True,2.210506,4,3.018727E-06,0
True,1.2991,1,2.080057E-05,0
True,2.791282,1,3.741043E-05,0
True,2.28652,2,1.709337E-05,0
True,2.73721,1,8.29362E-05,0
True,2.310947,2,7.409459E-06,0
True,2.294558,3,1.30594E-05,0
True,2.174385,1,1.987116E-05,0
False,2.465884,10,0.0001886057,0
False,0.5994982,10,0.0001163661,0
True,3.022541,3,8.259505E-06,0
True,3.660195,2,6.900316E-06,0
False,3.614032,10,0.0001171486,0
True,2.485471,8,3.517058E-05,0
True,1.294892,2,1.251644E-05,0
False,2.807284,10,0.001648189,0
True,3.139021,10,1.578657E-05,0
True,3.626403,1,1.577756E-05,0
True,4.296205,2,6.795975E-06,0
False,3.014609,10,0.05467105,0.0006408328
True,3.848823,1,2.311984E-05,0
False,2.409565,10,0.007600741,0
True,2.788266,3,1.04165E-05,0
False,2.035978,10,0.0006996216,0
True,1.362497,1,1.094212E-05,0
False,1.828954,10,0.001858549,0
False,5.30739,10,0.0002387142,0
False,1.533709,10,0.002561542,0
True,2.077105,2,5.614163E-05,0
True,2.149365,3,1.183749E-05,0
False,1.818941,10,0.0003545875,0
True,3.440921,4,8.991427E-06,0
True,2.471607,2,5.972475E-05,0
True,1.934133,9,1.558784E-05,0
False,2.436114,10,0.0003039445,0
False,1.800344,10,0.1836188,0.005615834
True,2.790386,1,1.379638E-05,0
False,2.111073,10,0.0007268768,0
True,2.414114,2,2.215016E-06,0
True,2.333065,4,7.754673E-05,0
False,2.420787,10,0.003049504,0
False,2.340812,10,0.0006880517,0
True,1.912104,1,2.798278E-05,0
True,3.014551,9,4.330114E-05,0
False,1.641175,10,0.0004166845,0
True,3.277724,2,4.546002E-06,0
True,2.667048,5,6.515336E-06,0
True,2.499153,1,2.284499E-06,0
False,2.031375,10,0.0003670606,0
False,2.966849,10,0.1807698,0.003678041
True,2.008826,2,7.252198E-06,0
True,1.778171,4,1.317195E-05,0
True,3.896567,1,6.771098E-06,0
True,3.521713,1,7.005767E-05,0
False,2.733309,10,0.002028732,0
True,4.033489,10,6.843122E-06,0
True,2.810533,2,2.96503E-05,0
