Timeout (ms),Bio IK,Exploitative Fusion IK,Exploitative Iterative Fusion IK,Fusion IK,Iterative Fusion IK,Minimal Fusion IK,Minimal Network,Network
290,2.461325291238592,2.4016217267921953,2.4175055385800728,2.449989223789537,2.2472094587676903,2.456748342004088,,
291,2.460767089338968,2.4007006875557386,2.4150583400977603,2.4490691512231493,2.2454226058499986,2.4558087424835353,,
292,2.459606101002599,2.399717448451199,2.414867535617329,2.4479291537810584,2.2439746381593486,2.454661700384133,,
293,2.4587498529986567,2.399296245271179,2.4135885834852604,2.4472780383691672,2.242412846108976,2.4540190806248647,,
294,2.458177064757356,2.3982117734568917,2.4126659882501063,2.4466037047318667,2.241856165799848,2.453023472499761,,
295,2.4566747179561577,2.3972780527292525,2.411869321251979,2.446266948722779,2.2407927046621867,2.45181266341555,,
296,2.4558510265642823,2.3965423343306735,2.410549595689607,2.4459502839127,2.239760850812273,2.450977847943288,,
297,2.454901994865893,2.3958081164021836,2.4101062108978764,2.445042889953914,2.2390823590327456,2.450085265596923,,
298,2.4537518554299753,2.3949095633391595,2.4086096685674323,2.444678284862772,2.2377975474519802,2.449777584921745,,
299,2.4524748068369724,2.393930924720297,2.407590565542086,2.4442272928028195,2.2366668085911887,2.448467540345078,,
300,2.451672340330638,2.392826055005697,2.4063773615122805,2.44383981830966,2.235714198454112,2.447973874519357,,
301,2.4511219422951886,2.3918637725983247,2.4051539262764536,2.4429268518636857,2.234343412756588,2.4468622447158723,,
302,2.4503471562288874,2.3911119325426045,2.404446222687474,2.4422906275808653,2.233641438486379,2.445815221971036,,
303,2.4494041008227225,2.3906342755231713,2.4035233947724626,2.441694410522762,2.232339027809846,2.445100742289631,,
304,2.4483829475239394,2.3898503441670655,2.4027692537050873,2.4409282805305446,2.2312894150770153,2.44425605813099,,
305,2.447872953596108,2.3892981333055907,2.401058736299503,2.4403804258256363,2.230005119657576,2.44319110672774,,
306,2.4471540351819265,2.388443484109538,2.4000898334506964,2.439502819165782,2.228888081904041,2.442492106849916,,
307,2.4468103000652306,2.3878017913226017,2.398725003820811,2.4390879345858383,2.2278531755174686,2.4414288792022525,,
308,2.4464188579831476,2.387308877828707,2.3978685211374966,2.4380675942337877,2.227261509271741,2.440339721823606,,
309,2.4458229057363736,2.386332082157367,2.3971376384458867,2.4371652467378557,2.2263251214780366,2.439987668111877,,
310,2.4451586757071704,2.385599109272775,2.396433085785862,2.4363890540618063,2.224927013093808,2.4393142206834484,,
311,2.4446775066660686,2.3846811197951756,2.3949933911538603,2.4357411508929827,2.223867701964654,2.439059351338415,,
312,2.4435357420803356,2.3841084003281807,2.393458380936781,2.434095247124083,2.222417598742073,2.4382591544095664,,
313,2.4427578159401646,2.38347970692279,2.392419267056715,2.4334432766311953,2.22161500895029,2.437626762643942,,
314,2.442069890397955,2.3821492462311658,2.391732969766199,2.432286197734803,2.2207937690772646,2.4373012888616885,,
315,2.441115996686552,2.38163977717137,2.3905354345404053,2.4312324478568668,2.2201369898856305,2.436894292700395,,
316,2.440544387037298,2.3804024222454694,2.3895501556145446,2.43042830909204,2.219365016217498,2.4363759837581296,,
317,2.439693372092962,2.3788921989901577,2.3888031767949176,2.4300227279657007,2.2187237893147196,2.4359597727340527,,
318,2.4392948936989023,2.377362620271037,2.3877279295919287,2.429226302760512,2.217657111797988,2.4352409746069528,,
319,2.4383689420837866,2.376970062058735,2.3868153606565037,2.4278448752528767,2.2163882554171392,2.434594582300737,,
320,2.4378466003916914,2.3758755994199205,2.3851116727005612,2.4272562068796453,2.215529293765087,2.4338539455581625,,
321,2.4373051563613104,2.3750373624743797,2.383779205932243,2.426384870362085,2.2144492001192417,2.432617565469419,,
322,2.4364073019741475,2.3742287200509447,2.382939981428659,2.4256775485524553,2.2138835917075057,2.4312356206465693,,
323,2.435565299360309,2.373607037923303,2.381552476617806,2.424914870641519,2.2125353736371047,2.430609522578902,,
324,2.4343207753652183,2.3722467576651014,2.381088838523499,2.424214400221589,2.2121302685810496,2.4300020494171224,,
325,2.4333592253654697,2.3716464861907616,2.380487872757627,2.4230503565751955,2.211341705589919,2.4288545585639465,,
326,2.4324145657578002,2.370803398832897,2.3790071255566363,2.422359326463424,2.2098602285317104,2.4286409338090214,,
327,2.4319065885031947,2.370062316098376,2.377710377180291,2.421397923771289,2.209248302992781,2.427859633496931,,
328,2.4315679882277252,2.369491243393593,2.3764955746328624,2.4208196580655863,2.2084766653822547,2.427106257838105,,
329,2.431096970086315,2.368574051506398,2.375779114094984,2.4190859012653267,2.207573819004326,2.4266528376244705,,
330,2.4304670811275013,2.36822395775082,2.3750625072064846,2.4183073585790082,2.206419494493228,2.425740161880209,,
331,2.429810778812084,2.367605850310205,2.3747718266653925,2.4175078913769137,2.2053847432961,2.4247561383095952,,
332,2.4291969361258166,2.366778137779028,2.3742845170052185,2.416792535794119,2.2046543835234376,2.423946899578325,,
333,2.4283283370062447,2.365421146168546,2.3733262561196478,2.415670555526593,2.203795677765152,2.4236081296809258,,
334,2.427182336756829,2.364308430186866,2.372235790268563,2.4147826729559054,2.202394345378008,2.42277196183999,,
335,2.426920963251069,2.3636638110600696,2.3711272987331458,2.414343773785815,2.201004084965163,2.4219238001852514,,
336,2.4262526967427283,2.3629244218285392,2.370290996959414,2.4133856381589474,2.2004797455350835,2.4210745800085784,,
337,2.425144687247481,2.361914459338946,2.3694561635590228,2.41276395979892,2.1997445709391124,2.420070623242348,,
338,2.4245636489808295,2.3612560968703384,2.367859697701472,2.412036373660362,2.1993182715399406,2.419275007113375,,
339,2.4238660743129588,2.360821958627092,2.3674462117235935,2.410832911667954,2.1982398934109044,2.4186731805030353,,
340,2.423084234647701,2.3601393697136928,2.3663613323734887,2.4094541540335164,2.1971823051043926,2.417952663441431,,
341,2.4223400110521687,2.359744109577479,2.365293248258629,2.4091053161852556,2.1962947855222033,2.41713555680414,,
342,2.4217852988312405,2.359261411252406,2.364335515546011,2.408777199868476,2.1952024884308448,2.4156067826950913,,
343,2.4210127143320457,2.3584848866909516,2.3632886225219605,2.4083202393712106,2.1938817084987097,2.414544411454273,,
344,2.4206821161989285,2.357699256032426,2.3626628633028535,2.407002284074911,2.192911712834592,2.4138145716441097,,
345,2.419842904977851,2.3568432012671297,2.3620372844747175,2.405944457183223,2.1921606761261394,2.413123405237665,,
346,2.418772180347776,2.3563788559769487,2.3616384117643707,2.4048819733377456,2.1913048076699413,2.4125240254952467,,
347,2.418140900544614,2.3557153370678585,2.3606245533554886,2.4043268372245814,2.1904767673193777,2.4114085541695567,,
348,2.4163225707204967,2.355383135055076,2.359991123653552,2.4036566706004234,2.1894553208555894,2.4107268403081203,,
349,2.415310960327583,2.354829113226987,2.359013691493778,2.4025761768681217,2.188765901038743,2.4103458790208263,,
350,2.4142695843358135,2.354353757293919,2.3581628856780195,2.402064045543924,2.188117725089956,2.4094836045093695,,
351,2.4139099708895624,2.3534076749522583,2.3574774493056823,2.401603110951182,2.186703852246303,2.40888920538915,,
352,2.413229901528508,2.3527029582284738,2.3562179974330766,2.400421226553992,2.185925366592743,2.407584465695319,,
353,2.4125524049622262,2.351756843248993,2.3553718213913264,2.3999571846961274,2.1856038516262566,2.407169395319494,,
354,2.4118438469931123,2.3498524365257834,2.354552957639757,2.3994280907806678,2.184443560018129,2.406544434773759,,
355,2.411281774917474,2.348572997661213,2.353486622592164,2.3986473401678343,2.1839160549221983,2.404993057594099,,
356,2.4104637690309247,2.348060113974449,2.352411124820845,2.3978476004542126,2.1829464150927222,2.403975307595971,,
357,2.409698778477185,2.3471994220289467,2.351701523405444,2.3971588325979343,2.182208862931334,2.4034129091142464,,
358,2.409094270052545,2.3459417409006886,2.350821798450095,2.396707115854409,2.1808875761045945,2.4027843877886577,,
359,2.4085096766369816,2.3454088470425454,2.3497611154493443,2.3958534235141724,2.1800706410629758,2.401753996389711,,
360,2.407913124243449,2.3446923992398134,2.349130684825978,2.39510768886917,2.1792054244453047,2.4009620433662517,,
361,2.40707092864811,2.3439153072185044,2.3473685827958675,2.394474635400342,2.178287683677643,2.400664087876318,,
362,2.406024994701641,2.3430682133992295,2.346668584823832,2.3940744551431967,2.1774869881693237,2.4003504973288683,,
363,2.404975459799632,2.3422024963964545,2.345969435069851,2.3935299273674913,2.175194610214346,2.399074672165701,,
364,2.404053254374258,2.341953176163598,2.3449469403871164,2.3929906022289806,2.1747494161123746,2.3983124311877333,,
365,2.403254077069382,2.3415645040020534,2.3443075588952254,2.3921283342143425,2.1741414119453126,2.3976079516808784,,
366,2.402498411573535,2.341115383553592,2.3437891779239113,2.3918640646404215,2.1729454097776153,2.396957182305885,,
367,2.402031735506898,2.3402944277806603,2.342923097227367,2.3914896286673346,2.1720693677326937,2.3956774910079925,,
368,2.401288321736741,2.339697303648205,2.3422621264693286,2.390885692026877,2.1715681907924163,2.3951801144595697,,
369,2.4008213508244376,2.339165317305861,2.3415107466731926,2.3904442734221205,2.170656859669671,2.3946564013855496,,
370,2.400375575518893,2.338265068660953,2.3401830079890544,2.389811880301112,2.1698598385394785,2.3939134839444915,,
371,2.399481705912966,2.337612671977201,2.3394223777571606,2.3890751020087757,2.169298233273385,2.393003907777435,,
372,2.3989542676167455,2.336716625363429,2.3387817907880715,2.3885926520939225,2.1676327973086402,2.3923942507633393,,
373,2.3983639071722633,2.336186906926337,2.3382641766283707,2.3875451650656068,2.166077245025721,2.3916072517094022,,
374,2.3976701552518382,2.3355078310947768,2.336956888437877,2.386450259134902,2.1652776490100667,2.390643827454849,,
375,2.397375044128139,2.3352115116365186,2.3364846111106274,2.3858916129709486,2.164605659630129,2.3903051408372926,,
376,2.3968143664138073,2.33411577457415,2.3355043888947056,2.3851123380898565,2.1640605406328874,2.389710167409407,,
377,2.3963730760536235,2.332861669261075,2.335249079284925,2.3843441691908307,2.163639624593989,2.3893540257771133,,
378,2.3956290135467824,2.332372199173442,2.334476368015112,2.383530900901873,2.163430196686993,2.3888009332368387,,
379,2.3951907831778487,2.332039911952002,2.33346485785119,2.382823304229108,2.1618508434129162,2.3883655136649624,,
380,2.3945843063065766,2.331009160760949,2.3328423749686515,2.382370907870919,2.161199266348325,2.388113868534561,,
381,2.394174426896266,2.330161951987817,2.3324113669389663,2.381558328909302,2.1600730601054203,2.3874521539809264,,
382,2.3933786816577447,2.329628835880428,2.3318727618917476,2.381217079985672,2.159331254376079,2.3866960933287724,,
383,2.3930997796112417,2.328739420983641,2.3313910053697544,2.380339351775174,2.1581067445280646,2.3863447875324315,,
384,2.392070087835679,2.328093025112882,2.330359232205698,2.3794662430692575,2.1569975552767273,2.386077140168185,,
385,2.39161007210158,2.3276570520770576,2.329965917198233,2.379204663057542,2.155964289237996,2.385761200007677,,
386,2.390310906891791,2.3270464410128597,2.328640616110295,2.3788071132835253,2.155653773697407,2.3848194863916197,,
387,2.3895996675392417,2.326669084714883,2.327904552606716,2.3778475179197236,2.154188694787535,2.384267744555513,,
388,2.3886363670698723,2.326150166391159,2.3276531076648057,2.3770057279181604,2.1535349110738458,2.3836062727433966,,
389,2.387931310097625,2.3254784531934334,2.327093860420601,2.3762768449990257,2.152900112851294,2.383198632464588,,
390,2.3873097352611223,2.3250040644416834,2.3256853120607475,2.375202371904541,2.1518497580260156,2.3824792105896724,,
391,2.3868982691012794,2.324830045733045,2.3238028115847777,2.3747170980950068,2.1515783697572295,2.382124789444284,,
392,2.3862811560433794,2.324436054280934,2.322434228399872,2.373996338705511,2.150931170386848,2.3815413713421667,,
393,2.3854448593501845,2.3240223637296595,2.3213774041860216,2.3736357370412153,2.150199668792566,2.3808935303739887,,
394,2.3848374023241754,2.323160139785579,2.3205160318909606,2.3724243403333833,2.149395993610923,2.3793664523030924,,
395,2.3843444035616566,2.3221274346794223,2.3194608904229206,2.371892409663659,2.148720803476067,2.378291414767596,,
396,2.383585599943674,2.321762686535015,2.3187900653665485,2.3713783753272626,2.147700117130265,2.377500210789112,,
397,2.383448252169369,2.3214348444391137,2.3178726085005925,2.3707813656426597,2.147059576976545,2.3770144408150444,,
398,2.382787123664822,2.320752588800246,2.317271198477636,2.370252573224051,2.1458202611570294,2.376591857134935,,
399,2.382342867021535,2.3198742686296,2.316441982845744,2.3693685778707296,2.144653618843287,2.3763235151492252,,
400,2.3818426367082988,2.3193053776063675,2.3156363822959336,2.3689015239469726,2.143955926042054,2.376035621861645,,
401,2.38126538025754,2.3184168240857064,2.313739354571493,2.3684008589719068,2.143007167259199,2.3754238527222578,,
402,2.380437837635331,2.318057775373006,2.3127772603252024,2.36765205691325,2.142150918840518,2.374961007703113,,
403,2.379415552004023,2.3171344290292772,2.312133699446604,2.367176914007008,2.1412671682071176,2.373891057762068,,
404,2.378673039142641,2.315409824172892,2.311633525355239,2.3664861449435093,2.140379743186454,2.37324041483812,,
405,2.37800229227652,2.315016693236879,2.3104661758333505,2.3657038455367987,2.1398914863214777,2.3722794529289213,,
406,2.377784636703803,2.3142797577327157,2.3093422948666875,2.365357820440782,2.139201063853189,2.3706319828725837,,
407,2.3762672034498302,2.31358422472064,2.3090610798037496,2.3642793657266488,2.1389294929544214,2.3703099297991006,,
408,2.3754825889809936,2.3127764130974358,2.3087039576019124,2.3636159209380097,2.1382525389224267,2.3697935768430067,,
409,2.374962430322628,2.311513416559284,2.3077423174827114,2.363280273379783,2.137650601085343,2.369198308986009,,
410,2.374472789605758,2.3109474529433554,2.3073058719328112,2.362844163242358,2.136887732979196,2.368994689637106,,
411,2.3738207806326974,2.310131582887541,2.3065096830804497,2.362236028076629,2.136528519009437,2.368444772750169,,
412,2.3728847504152273,2.309776074260932,2.3056249705688665,2.3614284190980652,2.1357645461931125,2.367976911346335,,
413,2.372141465103389,2.3093732828531053,2.305078169748152,2.361156076064641,2.1352074717939455,2.367648436191258,,
414,2.3716101209952174,2.3086365963962505,2.3046665549224867,2.3603241426558803,2.1344297811585955,2.367291206285378,,
415,2.371148104515474,2.3078876325192335,2.3039495851774756,2.3596846362138475,2.1332447216832766,2.3665138445425624,,
416,2.3708789646416535,2.3071213855678425,2.3035222329994784,2.3593620101729433,2.1325439301748594,2.3658975321895603,,
417,2.3700339220545343,2.3067586785726375,2.3030564291950415,2.3588117807594764,2.131271934384261,2.3655963175306978,,
418,2.3694458912754413,2.306221942880998,2.3020625596895554,2.358162393306903,2.130269675116441,2.364902105121407,,
419,2.3691281190124975,2.3053234804374716,2.3014895790045014,2.3579149439457456,2.1291869919619266,2.3641231649851178,,
420,2.3684483335886877,2.304570641616583,2.300194642706973,2.3572320311903794,2.1284577786039818,2.3636746820699375,,
421,2.3678400119075684,2.30413386253162,2.2992679544131724,2.3569172195716677,2.12732693052567,2.3629763502359276,,
422,2.3674446866169285,2.303254265728039,2.2980990390709466,2.3562410676454197,2.126779116318597,2.362464265744581,,
423,2.3668965345347575,2.3022318253170244,2.2976608270301964,2.3551324863260876,2.12613471362064,2.3617125256660825,,
424,2.3665210823744696,2.3016812542653393,2.297181333085024,2.3549305529574065,2.1257527793860898,2.3614302039505137,,
425,2.3658643392197174,2.301294853540671,2.2961905350388534,2.354401585707971,2.1247785299108033,2.3607885882991315,,
426,2.3650632422513325,2.3006039768658457,2.2954012699231927,2.353836132595624,2.1239705399220985,2.3605182845262216,,
427,2.364522866500857,2.2997127122183656,2.294679138515984,2.3533528193222177,2.123341486672858,2.360284909454037,,
428,2.3638286948942953,2.299143067369922,2.2936852315035328,2.3529843047034724,2.1229759658891445,2.359824969123365,,
429,2.3631245229835045,2.2984983991499597,2.2929541594024827,2.3525433799760087,2.1222309122321623,2.3595879856969675,,
430,2.3626213480778557,2.2973901214428323,2.291674566337256,2.352217289864864,2.121790180696455,2.3586932299228778,,
431,2.361701286484059,2.296767431037213,2.2913282496502085,2.351403686719503,2.120667826322077,2.3579316154722227,,
432,2.3610930868528,2.2962050165229284,2.290735104380498,2.350980550671128,2.119833466677055,2.3574834608850628,,
433,2.3596933592862652,2.2953191611321566,2.2898290663476475,2.3500465089232145,2.1190738231867483,2.357077429828461,,
434,2.359594468144547,2.295010309177567,2.289281270436583,2.3494811761085503,2.118425767929791,2.356897925039099,,
435,2.3591389365067417,2.2944127106178227,2.288524569750132,2.348879258499372,2.1180298463364746,2.3560961820325734,,
436,2.3584174338153523,2.294030048031236,2.28794637410031,2.3484576918545814,2.117578210646613,2.3558215199118533,,
437,2.3579390523271564,2.293576707385283,2.287577201122216,2.3474687159400522,2.116542450994748,2.3555779375752826,,
438,2.3572172902453525,2.29297761162358,2.2872254341681972,2.346837267080423,2.1157260475899653,2.354601361743581,,
439,2.3562419785608433,2.292396445093509,2.286284841622879,2.3461814478972847,2.1151347433463092,2.3540824058912717,,
440,2.3553895428013814,2.291685185239448,2.285260413122759,2.3458156435624415,2.1146944082555588,2.3536160394294012,,
441,2.3550287743672533,2.291015574697967,2.2848373435406732,2.3455455262918856,2.1143750923375277,2.353436589447474,,
442,2.3542172959557313,2.290535100584043,2.2843930496007814,2.345325993771751,2.1139436586738465,2.352849333137758,,
443,2.3537502917250004,2.2899394343643027,2.283348789569234,2.344765335935798,2.1131377298316436,2.3523773005887687,,
444,2.353674567875114,2.2896221145195943,2.2825152025181525,2.3444973332498895,2.1128786157131527,2.3521695928102817,,
445,2.353272207782388,2.2890534575958954,2.2822818998560193,2.3438528300686365,2.1123872098771583,2.351694180860311,,
446,2.352082108827385,2.2885484892168493,2.281789078315144,2.3433545738553736,2.1119406762959003,2.3513508294799523,,
447,2.3517824667670504,2.287712188143952,2.2813444393557196,2.3425395860073785,2.1107160201632014,2.350900363479346,,
448,2.351423722770043,2.286760542619553,2.2810032805887883,2.3417385121397785,2.1096839194063173,2.350431375597506,,
449,2.350460860148128,2.2858677830250995,2.280355828815765,2.341233381913672,2.1088911308697518,2.350193712632789,,
450,2.350045253174576,2.2852067978546042,2.280121718657128,2.3409262658459564,2.107920099034207,2.3493901453003896,,
451,2.3495436608913103,2.284763566467622,2.279283534023532,2.340705785536962,2.1071660838093957,2.3488204928013943,,
452,2.3490867400380147,2.283952379690567,2.2783958975228726,2.3401124104291964,2.106275516140861,2.3483648849852723,,
453,2.3480894915797568,2.283247507678605,2.277315654110088,2.339594352112158,2.1061058534377404,2.3480449977782047,,
454,2.3478427287401917,2.282892567825955,2.2769646665482033,2.338703707768467,2.105581012455843,2.3479006384754566,,
455,2.3475227635339726,2.2824833575010657,2.2765003878979924,2.338009238730371,2.1048643653360655,2.3478450979922103,,
456,2.347198833779226,2.2819831064087164,2.275709183646077,2.3374352201053816,2.10449773892216,2.3473975812304295,,
457,2.346956696185704,2.281654927399078,2.275301907659925,2.336898045060883,2.104047278648726,2.346498290516203,,
458,2.3463674899638653,2.281154489279628,2.2745982580844295,2.336582869393769,2.103535168861229,2.346259350134839,,
459,2.3459685648612534,2.2805962808635325,2.274212980274056,2.3362397107091604,2.1021527607569546,2.3457961342660143,,
460,2.345865915493387,2.2802764965867524,2.2738682048245393,2.335492185420498,2.1009151069021335,2.345166018639688,,
461,2.3450163136487645,2.2795800496781795,2.273415456041633,2.334825482957336,2.1002234589129154,2.344803760622927,,
462,2.3443590750127488,2.2788420740631703,2.2726746652161354,2.334336103627784,2.099773134455679,2.344285352092734,,
463,2.3437930327092733,2.278182414349973,2.272229911305767,2.334176709367595,2.0986802682066954,2.3434115433266096,,
464,2.343218795685564,2.2775451605285033,2.271805610666873,2.3337503557198187,2.0984688555137287,2.343115917720542,,
465,2.342386290843151,2.2767303259559792,2.27124629075549,2.3333321925206416,2.0977345862441297,2.3417280089566463,,
466,2.3422487981747886,2.2763710516838955,2.2701234321551778,2.3330019617326645,2.097144376718338,2.3411309117174004,,
467,2.3418911522520665,2.2757158192564693,2.2693271858960338,2.332437283465423,2.0967331361484813,2.3404952948658413,,
468,2.3412684175755243,2.2751516312255133,2.2689631693635857,2.3319678558507224,2.0960274571365214,2.339798515794175,,
469,2.3407311706517344,2.274813797769,2.268244038564046,2.331378363284087,2.0953756759140965,2.339693613385213,,
470,2.340589640869156,2.274640602591478,2.2676878180134232,2.3310695416184024,2.0948454609802507,2.33885157278569,,
471,2.3393194692135264,2.2741397538421437,2.267380762135934,2.3308290860552145,2.0942723479373084,2.338126467771684,,
472,2.338855689815938,2.273606231663344,2.2667881101216296,2.3306526287765483,2.093730258702753,2.3377894939719286,,
473,2.338515428508068,2.273145179737382,2.2661767424142,2.3300669599374197,2.092940647636615,2.3371443774936163,,
474,2.338058699496204,2.272241477052169,2.265592796667441,2.329361993461616,2.0927079287969317,2.3364101224148475,,
475,2.3376511602572694,2.27189148287873,2.2651187591757806,2.3281625427451536,2.092099260978289,2.3360812624274834,,
476,2.3370197488834896,2.2713854272902907,2.26435318972216,2.3277165466569,2.0919381442073646,2.335807732077965,,
477,2.3364908052886877,2.270428550660231,2.2638282769710196,2.327293597432286,2.0916889753620955,2.3352786889077346,,
478,2.3360839289114246,2.269575738157907,2.2631396987530823,2.326501486222958,2.090805663590421,2.3349070401236136,,
479,2.3357932261531693,2.269503842033426,2.2627492249989154,2.3256702507434572,2.0899436558547246,2.334488102784109,,
480,2.3354704370509474,2.2690779604602644,2.2623060205578556,2.325095093780209,2.0894451924813895,2.3335246917558443,,
481,2.335413607487341,2.26868209120752,2.2617997592203545,2.324535405359904,2.0890061651916136,2.3331954004329347,,
482,2.335126374235641,2.2684126807879244,2.2609630097867655,2.324127450037195,2.088371522673232,2.3328574016663763,,
483,2.334673936689231,2.2673393445378194,2.2603195465791517,2.323575202131705,2.0882425723111706,2.332545553561408,,
484,2.333677744474181,2.266751826431548,2.2599358991294323,2.323077663427805,2.0878429481556493,2.3324520682966554,,
485,2.333107236029872,2.2663728448748066,2.259080951977474,2.3226372446664487,2.0875684474071723,2.331745246697409,,
486,2.3326351685757793,2.2659738822567803,2.258390771528869,2.3217161742858634,2.0864696283075626,2.3313685507991915,,
487,2.332474027653283,2.265473904849112,2.2577741804590525,2.3209315349251685,2.08613301456022,2.3312086217499988,,
488,2.3323219027707474,2.264899828913007,2.2573488446424124,2.3204330845622763,2.085597192971138,2.330982927226537,,
489,2.3315583858071833,2.2644823592659873,2.257164649025508,2.319960076451837,2.085287820659385,2.3304565748316564,,
490,2.331170684614197,2.264179480868496,2.256740181506086,2.3197395572980692,2.0851205582002663,2.3298177681182315,,
491,2.330274970312851,2.263911853089881,2.256013338152362,2.3192563306634844,2.0846242338868364,2.329333670927339,,
492,2.3300250421495727,2.2635409846097216,2.2555387299614207,2.3187383962205588,2.083728293554308,2.3286066244559844,,
493,2.3293866390020748,2.2630862874971607,2.25526177696562,2.317745548098434,2.083458402094427,2.327878749367143,,
494,2.328853158648125,2.262580570000254,2.2542201404093243,2.317450330636423,2.083059954050071,2.327416748323206,,
495,2.3283489037577785,2.261585842538313,2.253960202066958,2.317006430050187,2.08265199480659,2.326880589601562,,
496,2.32802573278853,2.261423174558446,2.253320304913684,2.31670925409645,2.0822058078983736,2.3264778458784954,,
497,2.3278300488948855,2.2610023154695362,2.252879187513957,2.3163371366803336,2.0811649388489952,2.3261925415297107,,
498,2.3276736545950114,2.260742151994517,2.2524569213298467,2.3161220766159785,2.0806679432143693,2.3254266285886507,,
499,2.3268152490652825,2.260454536836416,2.2514106206002,2.3156008936598353,2.0803185686450933,2.3251389938695484,,
500,2.325566087575614,2.259764932546738,2.250605205066888,2.315053068635627,2.079891139550446,2.3248055689543325,,
501,2.3253392522977636,2.2589239291890735,2.2499835488183564,2.3147877734951394,2.079125868209578,2.324519862193883,,
502,2.3244896538368134,2.258490960104538,2.2488527232677895,2.314154852856517,2.078624863587072,2.324144486082253,,
503,2.324258098898005,2.2580188633773175,2.248361173402272,2.3136539776226015,2.0779037157817672,2.323668670902697,,
504,2.3239647044992977,2.2573789078270545,2.2474048482700297,2.312513233922251,2.0775985292549146,2.3233526435158818,,
505,2.3235147813299477,2.2567954071100544,2.2466192637278763,2.3116716379324393,2.0771408363731876,2.3229938703589923,,
506,2.322737375350983,2.2563686224491,2.2457400576489213,2.3112108462230956,2.0764289589277984,2.322776715117718,,
507,2.322214121983758,2.2556381240577426,2.245218147154125,2.310744486126305,2.0761176884708976,2.322216801226427,,
508,2.32201813134078,2.2553515300531455,2.2442409443733644,2.3106049704302967,2.075486966668863,2.3219433693868092,,
509,2.3218342928612947,2.2550625821599843,2.244077069098892,2.3097229107042465,2.075197741386193,2.3214857728106195,,
510,2.321539546042796,2.2547726562635355,2.2431827476628152,2.309001133846475,2.074584524454596,2.3210883988811846,,
511,2.321290791890765,2.2541641476181296,2.2425499302558825,2.308586856045706,2.074118786542298,2.3208697316254145,,
512,2.320965675152644,2.253826580992245,2.2421443544483286,2.3082720103265326,2.0739329295389064,2.320323491732194,,
513,2.3206219764591944,2.2529437542827537,2.241711071322126,2.307909782348665,2.073360100690402,2.319893175868695,,
514,2.3197832325443257,2.25267630135297,2.241066159090762,2.307633292599611,2.0729997313069513,2.3195554865851733,,
515,2.319600216491243,2.252268102479376,2.2404998678567924,2.307390844386663,2.0720059434359532,2.318960680895543,,
516,2.3192336088754697,2.2517760263644417,2.2400499467093415,2.3068334918509485,2.0716024202874874,2.318583357412489,,
517,2.318879612335002,2.251353591447564,2.2395540394120617,2.3063776245641567,2.0712986476452655,2.3181539047474793,,
518,2.3184644983178515,2.2507613738751924,2.238988417919061,2.3058668131184583,2.0706586340308473,2.318070335150839,,
519,2.3182669123293804,2.250291797211246,2.238311089502544,2.3056742214188244,2.0698211668743447,2.3177574010953212,,
520,2.317595253691609,2.249645490035527,2.237869901160326,2.305424475366783,2.069367868754915,2.3173468234203893,,
521,2.3168913628122714,2.2491416151309562,2.2368326681019552,2.304796243195018,2.069056077087711,2.3166948638052363,,
522,2.316545317487214,2.248392885196671,2.236103949210513,2.3044854597637006,2.068787028935137,2.3163896744176427,,
523,2.316258361102134,2.248006485545456,2.2352122680837594,2.3042176390645333,2.06818239807934,2.3162068795140143,,
524,2.316030588803626,2.247738187846947,2.2344438267617055,2.303655782635643,2.0678018183738476,2.3158316782312562,,
525,2.3156847095129356,2.247407616645733,2.2343209884919033,2.3031605974589064,2.0671825140259634,2.3148539334355713,,
526,2.31519736895567,2.247078423940391,2.233955611083501,2.3026798315221435,2.0668360513976647,2.314593008241355,,
527,2.3149581436719915,2.2465590920978324,2.2333856868562743,2.301576192485977,2.066139161835681,2.3142974664336418,,
528,2.314755515525748,2.2459019287085145,2.2324683292882246,2.3011310171669037,2.0655150817484316,2.313776834012549,,
529,2.3144168522253024,2.2456344093519047,2.2321367563922,2.3005383102866612,2.0652098153421354,2.313106240672056,,
530,2.314186186875211,2.24523533626517,2.231189067452606,2.3002500373333605,2.06468491332947,2.3125924159347186,,
531,2.3139013197286618,2.2448135694471674,2.2309516826618285,2.2998611797774218,2.0640902810301207,2.312099239810211,,
532,2.3135792625786475,2.244492855848234,2.230447207878532,2.2993608164396244,2.0635461165057802,2.3112654443210987,,
533,2.3131373288075805,2.2441406622147286,2.2301059239747647,2.2983675214744967,2.0627385714384086,2.310802521193996,,
534,2.312874707834597,2.243611945337318,2.229734473183749,2.297816349669459,2.062398013796941,2.3101892830194384,,
535,2.3124635848637607,2.2428589074389143,2.2288111562595754,2.2971548835746662,2.061734833712746,2.309822342219735,,
536,2.3120127628422864,2.2424556464949137,2.227777586455406,2.2968952363143424,2.0614160793392315,2.3096315444348714,,
537,2.3116907343810564,2.2423491396949884,2.22691356198279,2.2965567546629138,2.060979786172054,2.3093843606668423,,
538,2.31112337672715,2.2421946998221114,2.2262608731192164,2.29607321748096,2.0608066091940698,2.3087667101793055,,
539,2.3108311872652,2.242004675437068,2.225453238782635,2.2957727311511786,2.060342211555078,2.308268481308537,,
540,2.310088663504046,2.2417632154603018,2.224867103547231,2.295279496426639,2.0599012826600305,2.3077547483343244,,
