I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20
0.6736915,0.7559926,0.8291231,0.6868326,0.2743948,0.1542648,0.4177724,0.6003039,0.4823771,0.1226107,0.7322364,0.491518,0.8749225,0.6420255,0.4457481,0.6090887,0.4148102,0.491372,0.5951691,0.2784368,0.6358536,0.4902553,0.5436845,0.9918514,0.07460353,0.8048469,0.2712694,0.3754557,0.5954154,0.3191428,0.05074167,0.4255771,0.1142791,0.2662805,0.3480757,0.4958398,0.8913873,0.5865814,0.6129172,0.4141155,0.4447805,0.4321673,0.1542922,0.685857,0.8150055,0.09966748
0.2712694,0.3754557,0.5954154,0.3191428,0.05074167,0.4255771,0.1142791,0.2662805,0.3480757,0.4958398,0.8913873,0.5865814,0.6129172,0.4141155,0.4447805,0.4321673,0.1542922,0.685857,0.8150055,0.09966748,0.4719933,0.5192896,0.4230618,0.09011345,0.2831028,0.7606731,0.3160352,0.6172989,0.702966,0.2447275,0.2700755,0.7241105,0.5506379,0.2645661,0.3001351,0.1311028,0.5424957,0.2462547,0.8364837,0.6054871,0.8978642,0.4165109,0.213529,0.7377996,0.8919976,0.02414802
0.3160352,0.6172989,0.702966,0.2447275,0.2700755,0.7241105,0.5506379,0.2645661,0.3001351,0.1311028,0.5424957,0.2462547,0.8364837,0.6054871,0.8978642,0.4165109,0.213529,0.7377996,0.8919976,0.02414802,0.4596158,0.6059353,0.439161,0.8539214,0.9014981,0.914493,0.4082713,0.5211129,0.2938173,0.3937421,0.3337209,0.6807276,0.4756135,0.5891999,0.414475,0.152887,0.817419,0.1237832,0.7635995,0.7233046,0.4910809,0.8717608,0.1136027,0.5299469,0.6439464,0.2019784
0.4082713,0.5211129,0.2938173,0.3937421,0.3337209,0.6807276,0.4756135,0.5891999,0.414475,0.152887,0.817419,0.1237832,0.7635995,0.7233046,0.4910809,0.8717608,0.1136027,0.5299469,0.6439464,0.2019784,0.5228825,0.5846795,0.3846122,0.01313271,0.1676623,0.1865034,0.5454625,0.3057669,0.3753016,0.5397352,0.375952,0.5925156,0.6130552,0.6490689,0.8490698,0.4361151,0.3985232,0.5570424,0.6077015,0.4666017,0.6867425,0.8103859,0.390868,0.1623247,0.7642273,0.4366665
0.5454625,0.3057669,0.3753016,0.5397352,0.375952,0.5925156,0.6130552,0.6490689,0.8490698,0.4361151,0.3985232,0.5570424,0.6077015,0.4666017,0.6867425,0.8103859,0.390868,0.1623247,0.7642273,0.4366665,0.5001922,0.5987267,0.5158835,0.9939727,0.8408158,0.5588617,0.4634279,0.6492224,0.5402193,0.7435933,0.4451156,0.3546664,0.8168786,0.8396248,0.639325,0.8320797,0.5345777,0.4531993,0.6063483,0.4571299,0.7650695,0.3964689,0.5663183,0.4804592,0.5525488,0.6393723
0.4634279,0.6492224,0.5402193,0.7435933,0.4451156,0.3546664,0.8168786,0.8396248,0.639325,0.8320797,0.5345777,0.4531993,0.6063483,0.4571299,0.7650695,0.3964689,0.5663183,0.4804592,0.5525488,0.6393723,0.4981279,0.5417356,0.5813297,0.8476825,0.02573322,0.657262,0.4865733,0.5110059,0.4346766,0.614361,0.5400614,0.6059394,0.7389379,0.6645359,0.4675449,0.7889977,0.353938,0.7500969,0.6718347,0.5496987,0.8526098,0.6279685,0.2483824,0.3153687,0.3484557,0.6379297
0.4865733,0.5110059,0.4346766,0.614361,0.5400614,0.6059394,0.7389379,0.6645359,0.4675449,0.7889977,0.353938,0.7500969,0.6718347,0.5496987,0.8526098,0.6279685,0.2483824,0.3153687,0.3484557,0.6379297,0.5080963,0.437989,0.4646544,0.9590943,0.1195419,0.04722309,0.3903857,0.360811,0.5959574,0.8600746,0.4222386,0.5419925,0.5895902,0.4996775,0.3740377,0.6840119,0.2851038,0.5818554,0.6044403,0.6063614,0.4791878,0.3596028,0.3331243,0.5247084,0.2189743,0.6338214
0.3903857,0.360811,0.5959574,0.8600746,0.4222386,0.5419925,0.5895902,0.4996775,0.3740377,0.6840119,0.2851038,0.5818554,0.6044403,0.6063614,0.4791878,0.3596028,0.3331243,0.5247084,0.2189743,0.6338214,0.5120988,0.5132934,0.5402666,0.1124521,0.7963727,0.5927767,0.2633961,0.3969682,0.636931,0.5723377,0.4176402,0.6647252,0.4292828,0.7002959,0.4789906,0.6203061,0.333869,0.8885452,0.6639274,0.2581378,0.5680401,0.6452327,0.4646839,0.369016,0.4945781,0.5393292
0.2633961,0.3969682,0.636931,0.5723377,0.4176402,0.6647252,0.4292828,0.7002959,0.4789906,0.6203061,0.333869,0.8885452,0.6639274,0.2581378,0.5680401,0.6452327,0.4646839,0.369016,0.4945781,0.5393292,0.5041547,0.4365842,0.4640718,0.9898878,0.8180718,0.8045927,0.4801769,0.2967883,0.7625265,0.8430186,0.2246441,0.3756427,0.5981717,0.3477591,0.3091376,0.7135741,0.2979547,0.8665514,0.3097613,0.58234,0.3091185,0.4607804,0.3756715,0.5966343,0.2655078,0.4024565
0.4801769,0.2967883,0.7625265,0.8430186,0.2246441,0.3756427,0.5981717,0.3477591,0.3091376,0.7135741,0.2979547,0.8665514,0.3097613,0.58234,0.3091185,0.4607804,0.3756715,0.5966343,0.2655078,0.4024565,0.384618,0.504119,0.5003623,0.8648207,0.3716072,0.8945001,0.4157436,0.1603656,0.8842095,0.6018149,0.5374456,0.6853871,0.3367251,0.4566043,0.719,0.6737612,0.1736234,0.6510327,0.4773306,0.4198013,0.4370889,0.6680324,0.5199168,0.5983196,0.639825,0.4042608
0.4157436,0.1603656,0.8842095,0.6018149,0.5374456,0.6853871,0.3367251,0.4566043,0.719,0.6737612,0.1736234,0.6510327,0.4773306,0.4198013,0.4370889,0.6680324,0.5199168,0.5983196,0.639825,0.4042608,0.573278,0.4505557,0.3539641,0.8575302,0.7006743,0.9253628,0.6533455,0.2154475,0.6134467,0.3009561,0.2526688,0.5298966,0.5414096,0.4596587,0.3957054,0.5820906,0.258748,0.2993172,0.5419825,0.6182683,0.7282338,0.3094245,0.6177436,0.320535,0.6377712,0.6345995
0.6533455,0.2154475,0.6134467,0.3009561,0.2526688,0.5298966,0.5414096,0.4596587,0.3957054,0.5820906,0.258748,0.2993172,0.5419825,0.6182683,0.7282338,0.3094245,0.6177436,0.320535,0.6377712,0.6345995,0.5670214,0.553905,0.5577033,0.9907046,0.3894822,0.448029,0.4067344,0.474781,0.3994846,0.5896472,0.6184362,0.4560713,0.7958709,0.4105805,0.4676221,0.5372526,0.5498077,0.2432717,0.6234,0.490175,0.4931929,0.1444357,0.3923864,0.3679036,0.5231292,0.648647
0.4067344,0.474781,0.3994846,0.5896472,0.6184362,0.4560713,0.7958709,0.4105805,0.4676221,0.5372526,0.5498077,0.2432717,0.6234,0.490175,0.4931929,0.1444357,0.3923864,0.3679036,0.5231292,0.648647,0.4375615,0.5118187,0.520168,0.9307948,0.5831797,0.1430076,0.5724331,0.4935269,0.2229053,0.6226036,0.3273382,0.283029,0.7346014,0.6271286,0.2869754,0.4732696,0.6126595,0.1485763,0.4635469,0.2912356,0.7578086,0.4165429,0.698862,0.1926105,0.2666781,0.6596773
0.5724331,0.4935269,0.2229053,0.6226036,0.3273382,0.283029,0.7346014,0.6271286,0.2869754,0.4732696,0.6126595,0.1485763,0.4635469,0.2912356,0.7578086,0.4165429,0.698862,0.1926105,0.2666781,0.6596773,0.508978,0.4865604,0.5145394,0.08600052,0.383486,0.728578,0.1172444,0.2088061,0.1532395,0.4392709,0.350337,0.7142211,0.5534794,0.3904758,0.03802833,0.05869242,0.7156523,0.513905,0.7930008,0.5256253,0.9975334,0.7665674,0.5204552,0.5565345,0.3429678,0.8169654
0.1172444,0.2088061,0.1532395,0.4392709,0.350337,0.7142211,0.5534794,0.3904758,0.03802833,0.05869242,0.7156523,0.513905,0.7930008,0.5256253,0.9975334,0.7665674,0.5204552,0.5565345,0.3429678,0.8169654,0.4277748,0.5948088,0.4786269,0.1452459,0.5371342,0.124399,0.1760538,0.1823124,0.390552,0.8180667,0.5662644,0.2752385,0.3675134,0.2640142,0.1408129,0.4755678,0.2243942,0.7556251,0.4312257,0.6120812,0.5529774,0.3830766,0.3526781,0.8018001,0.5733873,0.3460344
0.1760538,0.1823124,0.390552,0.8180667,0.5662644,0.2752385,0.3675134,0.2640142,0.1408129,0.4755678,0.2243942,0.7556251,0.4312257,0.6120812,0.5529774,0.3830766,0.3526781,0.8018001,0.5733873,0.3460344,0.5370044,0.5889813,0.5568109,0.945437,0.8201398,0.7720922,0.4803317,0.005935245,0.3272471,0.7547153,0.7681437,0.7038534,0.3462439,0.7350304,0.4195364,0.755636,0.688584,0.304672,0.3057167,0.5078317,0.6907583,0.4869007,0.8282694,0.5147811,0.3267503,0.2869011
0.4803317,0.005935245,0.3272471,0.7547153,0.7681437,0.7038534,0.3462439,0.7350304,0.4195364,0.755636,0.688584,0.304672,0.3057167,0.5078317,0.6907583,0.4869007,0.8282694,0.5147811,0.3267503,0.2869011,0.401357,0.5304735,0.620981,0.06428537,0.999073,0.03287596,0.4541688,0.04017392,0.6122343,0.5643875,0.559841,0.5251082,0.6026855,0.5427248,0.3273395,0.7033728,0.4391655,0.4547307,0.4061438,0.4259386,0.5328528,0.8959014,0.4749676,0.4928188,0.6447737,0.5767397
0.4541688,0.04017392,0.6122343,0.5643875,0.559841,0.5251082,0.6026855,0.5427248,0.3273395,0.7033728,0.4391655,0.4547307,0.4061438,0.4259386,0.5328528,0.8959014,0.4749676,0.4928188,0.6447737,0.5767397,0.4533365,0.488636,0.4608452,0.0870387,0.06259634,0.6921217,0.6840493,0.3383694,0.8920643,0.8574457,0.4070435,0.7049333,0.3693101,0.5276277,0.3619685,0.3672175,0.6544132,0.4003385,0.5939146,0.2091536,0.7916949,0.4901405,0.3012925,0.7387835,0.6679608,0.7665936
0.6840493,0.3383694,0.8920643,0.8574457,0.4070435,0.7049333,0.3693101,0.5276277,0.3619685,0.3672175,0.6544132,0.4003385,0.5939146,0.2091536,0.7916949,0.4901405,0.3012925,0.7387835,0.6679608,0.7665936,0.4651802,0.5584013,0.4260859,0.9656129,0.6680003,0.03692383,0.4716892,0.007727866,0.534728,0.437075,0.04431673,0.8932781,0.7915691,0.4966438,0.08561391,0.3876926,0.9609429,0.5289927,0.5609812,0.5184166,0.7038869,0.2388648,0.1191418,0.5994871,0.8017322,0.4580821
0.4716892,0.007727866,0.534728,0.437075,0.04431673,0.8932781,0.7915691,0.4966438,0.08561391,0.3876926,0.9609429,0.5289927,0.5609812,0.5184166,0.7038869,0.2388648,0.1191418,0.5994871,0.8017322,0.4580821,0.6120389,0.5172799,0.5434507,0.1196237,0.06112804,0.469364,0.5715647,0.4177385,0.6348993,0.5411943,0.1982284,0.4588566,0.3093936,0.5434592,0.360597,0.01187789,0.7886593,0.2422119,0.5138267,0.561529,0.3801373,0.33912,0.4692477,0.2844474,0.6062089,0.3103435
0.5715647,0.4177385,0.6348993,0.5411943,0.1982284,0.4588566,0.3093936,0.5434592,0.360597,0.01187789,0.7886593,0.2422119,0.5138267,0.561529,0.3801373,0.33912,0.4692477,0.2844474,0.6062089,0.3103435,0.5328686,0.5673304,0.42113,0.09045222,0.8932924,0.08811424,0.3885672,0.7454985,0.4849504,0.7442428,0.3547597,0.5073363,0.2565206,0.6149464,0.2292879,0.3773427,0.4623499,0.2589276,0.264998,0.4358363,0.5980372,0.5582978,0.7630551,0.4657413,0.5078653,0.6360633
0.3885672,0.7454985,0.4849504,0.7442428,0.3547597,0.5073363,0.2565206,0.6149464,0.2292879,0.3773427,0.4623499,0.2589276,0.264998,0.4358363,0.5980372,0.5582978,0.7630551,0.4657413,0.5078653,0.6360633,0.5157523,0.5809975,0.4252899,0.05912742,0.8296551,0.3653453,0.3732129,0.5103778,0.5631929,0.6837794,0.3565155,0.5885806,0.1543564,0.560013,0.2826961,0.4200685,0.5358747,0.5423461,0.4044527,0.2391319,0.8383619,0.5498385,0.7843629,0.5939179,0.4691527,0.3405055
0.3732129,0.5103778,0.5631929,0.6837794,0.3565155,0.5885806,0.1543564,0.560013,0.2826961,0.4200685,0.5358747,0.5423461,0.4044527,0.2391319,0.8383619,0.5498385,0.7843629,0.5939179,0.4691527,0.3405055,0.4781451,0.5710394,0.5800074,0.956242,0.5015287,0.6007687,0.4317498,0.4467853,0.1708852,0.9190472,0.2512852,0.3742025,0.1321911,0.9612211,0.1201713,0.7109025,0.7975647,0.5255481,0.2237395,0.4344395,0.7089062,0.2660131,0.7004973,0.8716963,0.3239342,0.446714
0.4317498,0.4467853,0.1708852,0.9190472,0.2512852,0.3742025,0.1321911,0.9612211,0.1201713,0.7109025,0.7975647,0.5255481,0.2237395,0.4344395,0.7089062,0.2660131,0.7004973,0.8716963,0.3239342,0.446714,0.4034644,0.4988194,0.4982321,0.06573241,0.2613264,0.4248341,0.4603964,0.5614503,0.3231511,0.4517108,0.286904,0.229335,0.1758796,0.6781339,0.09632714,0.8167302,0.5954809,0.6198997,0.0136211,0.5174094,0.2033198,0.5987771,0.2838727,0.9825565,0.3548583,0.7038289
0.4603964,0.5614503,0.3231511,0.4517108,0.286904,0.229335,0.1758796,0.6781339,0.09632714,0.8167302,0.5954809,0.6198997,0.0136211,0.5174094,0.2033198,0.5987771,0.2838727,0.9825565,0.3548583,0.7038289,0.4148479,0.5440174,0.4843334,0.8739833,0.8003011,0.9331886,0.5441301,0.8195251,0.00107621,0.6419107,0.4666714,0.5968248,0.5682859,0.6088678,0.5451142,0.4947748,0.5574318,0.8970534,0.389436,0.6621468,0.3578038,0.5399059,0.2044427,0.5667266,0.5298699,0.5593303
0.5441301,0.8195251,0.00107621,0.6419107,0.4666714,0.5968248,0.5682859,0.6088678,0.5451142,0.4947748,0.5574318,0.8970534,0.389436,0.6621468,0.3578038,0.5399059,0.2044427,0.5667266,0.5298699,0.5593303,0.5947056,0.5385331,0.4899211,0.04463775,0.544245,0.1055554,0.6993931,0.5200794,0.274433,0.4006748,0.6010761,0.2263786,0.3290211,0.7485219,0.7729753,0.7303103,0.3305499,0.9557459,0.05514581,0.4178168,0.4159571,0.2407433,0.1636487,0.7528806,0.8747854,0.342316
0.6993931,0.5200794,0.274433,0.4006748,0.6010761,0.2263786,0.3290211,0.7485219,0.7729753,0.7303103,0.3305499,0.9557459,0.05514581,0.4178168,0.4159571,0.2407433,0.1636487,0.7528806,0.8747854,0.342316,0.5023625,0.5387856,0.5533631,0.9278159,0.9445102,0.6247426,0.5127996,0.4479743,0.5600994,0.5954432,0.8601797,0.475789,0.4338261,0.4902845,0.8495411,0.3742713,0.758332,0.7427227,0.2817469,0.4209754,0.6978423,0.5820889,0.516341,0.9072314,0.5139477,0.2742041
0.5127996,0.4479743,0.5600994,0.5954432,0.8601797,0.475789,0.4338261,0.4902845,0.8495411,0.3742713,0.758332,0.7427227,0.2817469,0.4209754,0.6978423,0.5820889,0.516341,0.9072314,0.5139477,0.2742041,0.5525508,0.4742361,0.4175349,0.8505221,0.6548932,0.3844512,0.5930818,0.2536507,0.4299617,0.589754,0.5873179,0.5159792,0.5383692,0.3238251,0.7324395,0.6564856,0.7643729,0.9410169,0.4067003,0.2541994,0.3469992,0.5656906,0.6595234,0.7108066,0.5773779,0.178258
0.5930818,0.2536507,0.4299617,0.589754,0.5873179,0.5159792,0.5383692,0.3238251,0.7324395,0.6564856,0.7643729,0.9410169,0.4067003,0.2541994,0.3469992,0.5656906,0.6595234,0.7108066,0.5773779,0.178258,0.4986254,0.4687304,0.5238475,0.1022746,0.01038015,0.4335151,0.3089436,0.2493202,0.3678488,0.3548599,0.7915453,0.4586696,0.4847266,0.1224844,0.4003654,0.8451611,0.6950468,0.8925683,0.05307106,0.07704116,0.1305034,0.3649826,0.3861807,0.843883,0.2157113,0.0009883663
0.3089436,0.2493202,0.3678488,0.3548599,0.7915453,0.4586696,0.4847266,0.1224844,0.4003654,0.8451611,0.6950468,0.8925683,0.05307106,0.07704116,0.1305034,0.3649826,0.3861807,0.843883,0.2157113,0.0009883663,0.5779358,0.5497414,0.4158781,0.05979834,0.04934791,0.1690462,0.6695741,0.6389554,0.3349429,0.4054522,0.7385731,0.4899082,0.5442436,0.2455195,0.3071212,0.4504743,0.8502675,0.4743797,0.4571553,0.2558143,0.312015,0.3480173,0.6144897,0.678247,0.119481,0.3590255
0.6695741,0.6389554,0.3349429,0.4054522,0.7385731,0.4899082,0.5442436,0.2455195,0.3071212,0.4504743,0.8502675,0.4743797,0.4571553,0.2558143,0.312015,0.3480173,0.6144897,0.678247,0.119481,0.3590255,0.4891869,0.4535555,0.4480049,0.01825815,0.7877475,0.1043011,0.6636938,0.3035282,0.7098439,0.5377836,0.5756553,0.2722632,0.5215558,0.1062259,0.4402665,0.5649157,0.7590719,0.6912901,0.1935835,0.5634049,0.400488,0.6776057,0.4326079,0.7319301,0.4988372,0.6684953
0.6636938,0.3035282,0.7098439,0.5377836,0.5756553,0.2722632,0.5215558,0.1062259,0.4402665,0.5649157,0.7590719,0.6912901,0.1935835,0.5634049,0.400488,0.6776057,0.4326079,0.7319301,0.4988372,0.6684953,0.4405686,0.6818889,0.5232747,0.9585682,0.8769373,0.741864,0.2647817,0.5685515,0.5791076,0.5825397,0.7921781,0.628613,0.6319285,0.452502,0.2101389,0.568364,0.7031894,0.3901647,0.4368311,0.8280898,0.1837765,0.5690045,0.6258466,0.8812285,0.550926,0.484313
0.2647817,0.5685515,0.5791076,0.5825397,0.7921781,0.628613,0.6319285,0.452502,0.2101389,0.568364,0.7031894,0.3901647,0.4368311,0.8280898,0.1837765,0.5690045,0.6258466,0.8812285,0.550926,0.484313,0.4967915,0.5494239,0.4263082,0.009153643,0.1471599,0.208503,0.09138269,0.6345904,0.3713738,0.27276,0.7794618,0.2180948,0.7933317,0.1348014,0.3949898,0.9545809,0.4350673,0.7218531,0.3577978,0.7524135,0.2128313,0.4830499,0.4048645,0.575922,0.3476847,0.4754989
0.09138269,0.6345904,0.3713738,0.27276,0.7794618,0.2180948,0.7933317,0.1348014,0.3949898,0.9545809,0.4350673,0.7218531,0.3577978,0.7524135,0.2128313,0.4830499,0.4048645,0.575922,0.3476847,0.4754989,0.506938,0.6021153,0.5098888,0.9680649,0.3594535,0.5644711,0.5390298,0.4396358,0.7250875,0.5278275,0.5882962,0.6403657,0.5330567,0.3629037,0.09107617,0.6802356,0.7454566,0.4346334,0.1151974,0.5155206,0.3057581,0.4113324,0.5287432,0.242174,0.5315842,0.5854286
0.5390298,0.4396358,0.7250875,0.5278275,0.5882962,0.6403657,0.5330567,0.3629037,0.09107617,0.6802356,0.7454566,0.4346334,0.1151974,0.5155206,0.3057581,0.4113324,0.5287432,0.242174,0.5315842,0.5854286,0.5297511,0.4851658,0.4610832,0.0516855,0.1336238,0.2462148,0.7688158,0.6881284,0.3501157,0.3445484,0.7676915,0.4929464,0.396055,0.7506276,0.465025,0.5952967,0.4941952,0.569689,0.3514952,0.7057596,0.5752521,0.6558356,0.767838,0.5396817,0.5289738,0.5649557
0.7688158,0.6881284,0.3501157,0.3445484,0.7676915,0.4929464,0.396055,0.7506276,0.465025,0.5952967,0.4941952,0.569689,0.3514952,0.7057596,0.5752521,0.6558356,0.767838,0.5396817,0.5289738,0.5649557,0.3506461,0.5237294,0.5058772,0.121464,0.1447011,0.6890295,0.4683476,0.6571478,0.3011476,0.352457,0.4582766,0.4043185,0.3947874,0.479346,0.5603803,0.3726611,0.6326641,0.8599968,0.4699923,0.5513479,0.3383921,0.6495817,0.4493188,0.4224508,0.5789379,0.4444937
0.4683476,0.6571478,0.3011476,0.352457,0.4582766,0.4043185,0.3947874,0.479346,0.5603803,0.3726611,0.6326641,0.8599968,0.4699923,0.5513479,0.3383921,0.6495817,0.4493188,0.4224508,0.5789379,0.4444937,0.4280684,0.5535095,0.4676538,0.838394,0.1872881,0.369144,0.5789866,0.4785959,0.4625556,0.6379128,0.4512992,0.7283841,0.5075586,0.2390596,0.8837244,0.347618,0.6135109,0.5752286,0.5250429,0.4009921,0.580667,0.5940681,0.731617,0.7969995,0.2810867,0.3499779
0.5789866,0.4785959,0.4625556,0.6379128,0.4512992,0.7283841,0.5075586,0.2390596,0.8837244,0.347618,0.6135109,0.5752286,0.5250429,0.4009921,0.580667,0.5940681,0.731617,0.7969995,0.2810867,0.3499779,0.4658633,0.4949145,0.5446829,0.1119932,0.08498226,0.2815633,0.5722466,0.7404768,0.4055524,0.566705,0.4463067,0.7547532,0.3471575,0.4416267,0.6310811,0.149417,0.6224515,0.2082332,0.360274,0.8034948,0.7487326,0.3884925,0.5143124,0.4025224,0.1992241,0.2959703
0.5722466,0.7404768,0.4055524,0.566705,0.4463067,0.7547532,0.3471575,0.4416267,0.6310811,0.149417,0.6224515,0.2082332,0.360274,0.8034948,0.7487326,0.3884925,0.5143124,0.4025224,0.1992241,0.2959703,0.6532174,0.5205314,0.4700621,0.04797965,0.8568398,0.86259,0.7487833,0.4904991,0.6158087,0.7505857,0.4979334,0.6239777,0.1642102,0.585075,0.592045,0.2672193,0.5393008,0.2569753,0.3857197,0.7874329,0.8853654,0.5448483,0.612875,0.6747559,0.5915732,0.443179
0.7487833,0.4904991,0.6158087,0.7505857,0.4979334,0.6239777,0.1642102,0.585075,0.592045,0.2672193,0.5393008,0.2569753,0.3857197,0.7874329,0.8853654,0.5448483,0.612875,0.6747559,0.5915732,0.443179,0.5468855,0.5258996,0.4640695,0.1160058,0.3045477,0.9298424,0.361023,0.2394149,0.3271037,0.766723,0.5749402,0.3297119,0.2816383,0.2534687,0.4443463,0.1809635,0.6283537,0.3296709,0.6302896,0.4766531,0.5451193,0.4183099,0.3715081,0.7134163,0.2750561,0.6950503
0.361023,0.2394149,0.3271037,0.766723,0.5749402,0.3297119,0.2816383,0.2534687,0.4443463,0.1809635,0.6283537,0.3296709,0.6302896,0.4766531,0.5451193,0.4183099,0.3715081,0.7134163,0.2750561,0.6950503,0.42102,0.565854,0.4808325,0.9155976,0.8964944,0.7622845,0.01054095,0.392055,0.3371941,0.4185474,0.5216663,0.5109533,0.4210039,0.5100865,0.8272386,0.43889,0.7243258,0.4598702,0.7066596,0.6199098,0.4193866,0.6304291,0.4873668,0.6950513,0.4110511,0.5430182
0.01054095,0.392055,0.3371941,0.4185474,0.5216663,0.5109533,0.4210039,0.5100865,0.8272386,0.43889,0.7243258,0.4598702,0.7066596,0.6199098,0.4193866,0.6304291,0.4873668,0.6950513,0.4110511,0.5430182,0.4731026,0.593976,0.4011033,0.07829525,0.7826869,0.114435,0.2304673,0.4834457,0.2396851,0.490669,0.630842,0.2336906,0.5764923,0.3670788,0.6223571,0.5941679,0.4286835,0.162997,0.607475,0.3619792,0.6406666,0.4921094,0.5717951,0.5554129,0.4136516,0.5301971
0.2304673,0.4834457,0.2396851,0.490669,0.630842,0.2336906,0.5764923,0.3670788,0.6223571,0.5941679,0.4286835,0.162997,0.607475,0.3619792,0.6406666,0.4921094,0.5717951,0.5554129,0.4136516,0.5301971,0.420014,0.4960431,0.6127247,0.8016944,0.1878726,0.8163816,0.4967764,0.3094689,0.335824,0.3870052,0.569109,0.4042729,0.4917452,0.2075637,0.3330224,0.5332485,0.4905946,0.2631419,0.4524411,0.7196062,0.9275926,0.5439124,0.6467707,0.3140624,0.4658258,0.5435387
0.4967764,0.3094689,0.335824,0.3870052,0.569109,0.4042729,0.4917452,0.2075637,0.3330224,0.5332485,0.4905946,0.2631419,0.4524411,0.7196062,0.9275926,0.5439124,0.6467707,0.3140624,0.4658258,0.5435387,0.621626,0.4818501,0.4088551,0.9981643,0.8609741,0.1067937,0.7697511,0.3151919,0.3822538,0.3966148,0.8788295,0.6678781,0.2687535,0.3146895,0.2890441,0.5571975,0.3073368,0.3205406,0.2464353,0.3854476,0.5602005,0.2431103,0.7024294,0.2660556,0.2629002,0.8389966
0.7697511,0.3151919,0.3822538,0.3966148,0.8788295,0.6678781,0.2687535,0.3146895,0.2890441,0.5571975,0.3073368,0.3205406,0.2464353,0.3854476,0.5602005,0.2431103,0.7024294,0.2660556,0.2629002,0.8389966,0.4489416,0.4644715,0.5757868,0.8546115,0.2527696,0.8352066,0.9600585,0.5107437,0.360403,0.5954382,0.9984103,0.3020096,0.6480914,0.4884485,0.1587125,0.5194555,0.716026,0.2809847,0.27457,0.2923407,0.1791702,0.6238154,0.5269552,0.3845918,0.2735289,0.3853891
0.9600585,0.5107437,0.360403,0.5954382,0.9984103,0.3020096,0.6480914,0.4884485,0.1587125,0.5194555,0.716026,0.2809847,0.27457,0.2923407,0.1791702,0.6238154,0.5269552,0.3845918,0.2735289,0.3853891,0.508155,0.6027799,0.529913,0.2360683,0.04043061,0.8056135,0.7011889,0.4980798,0.06230032,0.7044719,0.746621,0.1838997,0.7687025,0.5977451,0.4154021,0.2525891,0.6979809,0.1575775,0.1904826,0.5165872,0.005237882,0.3638283,0.4802064,0.1653377,0.1194501,0.2120323
0.7011889,0.4980798,0.06230032,0.7044719,0.746621,0.1838997,0.7687025,0.5977451,0.4154021,0.2525891,0.6979809,0.1575775,0.1904826,0.5165872,0.005237882,0.3638283,0.4802064,0.1653377,0.1194501,0.2120323,0.6248283,0.5691163,0.5558375,0.09104422,0.6130149,0.8613687,0.7334719,0.4565819,0.4683866,0.4199556,0.3580157,0.4403895,0.4927076,0.5820047,0.5087275,0.09626499,0.3027694,0.5146439,0.2130773,0.4675217,0.3496902,0.6445912,0.370171,0.5824299,0.4198879,0.580502
0.7334719,0.4565819,0.4683866,0.4199556,0.3580157,0.4403895,0.4927076,0.5820047,0.5087275,0.09626499,0.3027694,0.5146439,0.2130773,0.4675217,0.3496902,0.6445912,0.370171,0.5824299,0.4198879,0.580502,0.4229584,0.4475628,0.6109271,0.1890572,0.2634343,0.6779422,0.5030421,0.2678261,0.5000288,0.2123956,0.3721381,0.5967191,0.4105869,0.4305061,0.7023297,0.09414706,0.2569121,0.392874,0.3709444,0.375295,0.5525166,0.6129082,0.3961063,0.3335255,0.5444746,0.7906379
0.5030421,0.2678261,0.5000288,0.2123956,0.3721381,0.5967191,0.4105869,0.4305061,0.7023297,0.09414706,0.2569121,0.392874,0.3709444,0.375295,0.5525166,0.6129082,0.3961063,0.3335255,0.5444746,0.7906379,0.5530006,0.4947021,0.52351,0.8661633,0.2372766,0.1969233,0.6808211,0.1597737,0.542502,0.4579359,0.6509126,0.2719847,0.788361,0.7606508,0.6078972,0.4014056,0.2954376,0.701323,0.3079199,0.6031655,0.4348921,0.5420159,0.2178326,0.1777632,0.784431,0.8668348
0.6808211,0.1597737,0.542502,0.4579359,0.6509126,0.2719847,0.788361,0.7606508,0.6078972,0.4014056,0.2954376,0.701323,0.3079199,0.6031655,0.4348921,0.5420159,0.2178326,0.1777632,0.784431,0.8668348,0.5664167,0.5343826,0.4247179,0.1569121,0.3197011,0.7910427,0.4221475,0.5289132,0.9496776,0.5597407,0.318225,0.6581519,0.6833687,0.8682078,0.1823331,0.5127849,0.7626445,0.8773114,0.5710839,0.2092528,0.7496103,0.5147386,0.09028261,0.6448304,0.5468789,0.8021765
0.4221475,0.5289132,0.9496776,0.5597407,0.318225,0.6581519,0.6833687,0.8682078,0.1823331,0.5127849,0.7626445,0.8773114,0.5710839,0.2092528,0.7496103,0.5147386,0.09028261,0.6448304,0.5468789,0.8021765,0.480055,0.5416617,0.3777889,0.1115203,0.8098724,0.7430201,0.3129511,0.1440518,0.4983076,0.2264498,0.8077539,0.7402131,0.3118999,0.4308324,0.5979322,0.2947543,0.4903024,0.4758745,0.5484478,0.3275726,0.2409153,0.5433826,0.5415848,0.5385067,0.9523838,0.8054479
