I1,I2,I3,I4,I5,I6,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20
0.6044787,0.4219116,0.5625646,0.0346673,0.6207814,0.4388101,0.7465061,0.7044348,0.2892185,0.5328532,0.6147761,0.4862356,0.4301352,0.6245116,0.3913634,0.8028508,0.4102034,0.5845662,0.3856254,0.5723889,0.4318737,0.2034649,0.5855219,0.2343166,0.3273914,0.2381026
0.5834735,0.418736,0.6471513,0.9948955,0.5980436,0.7723845,0.4515806,0.290887,0.6883345,0.3203658,0.5111769,0.6852321,0.2403073,0.3205932,0.768514,0.3070985,0.3365924,0.470545,0.5074129,0.7403567,0.3632568,0.5087908,0.4741456,0.7073817,0.4284938,0.261856
0.4563755,0.5646788,0.4285726,0.999324,0.114289,0.07016484,0.374512,0.309995,0.2906571,0.7609147,0.4314026,0.519587,0.6876626,0.6368729,0.3615206,0.6226717,0.2895493,0.5111718,0.4224803,0.5863484,0.4533993,0.599629,0.2380475,0.6301522,0.2589688,0.6421136
0.5600767,0.4600543,0.4950741,0.8288179,0.7586626,0.7199392,0.5090607,0.2550286,0.4621466,0.5525491,0.621837,0.4909957,0.6952769,0.412434,0.7780681,0.4884191,0.4560215,0.5345262,0.275868,0.2190276,0.774606,0.7213147,0.39792,0.4228161,0.5165003,0.6759557
0.5395992,0.5270326,0.4292891,0.07202157,0.6733996,0.9981085,0.648709,0.7571139,0.4600682,0.6273106,0.4262421,0.6411695,0.4378986,0.6161759,0.338306,0.532196,0.4466349,0.5508683,0.6399021,0.5659799,0.5155836,0.7141706,0.8207975,0.2620898,0.3591499,0.7368864
0.5665095,0.463747,0.5032387,0.8908967,0.4847296,0.724607,0.4530579,0.5492687,0.6127765,0.3897567,0.3254799,0.595326,0.747728,0.3545613,0.6732836,0.3258966,0.4930311,0.4184187,0.4935514,0.6684355,0.5141738,0.361596,0.688507,0.6069293,0.749536,0.7102595
0.4373507,0.5415291,0.5457428,0.1705875,0.4948224,0.5424462,0.4644227,0.3752541,0.3381237,0.3573079,0.553509,0.2608812,0.6982843,0.7072935,0.585089,0.7758883,0.3416131,0.3187325,0.7789353,0.7444589,0.2507841,0.7144146,0.1820951,0.2394876,0.7216529,0.6744767
0.3763325,0.4612794,0.4631687,0.947614,0.03857058,0.8113412,0.5671276,0.5467787,0.4152681,0.5850245,0.28373,0.641157,0.6345119,0.6972898,0.7230362,0.4787826,0.3614296,0.6068904,0.5165804,0.3066767,0.2727416,0.5962833,0.2328495,0.3915181,0.3334346,0.6438205
0.4836309,0.4754655,0.4823818,0.09723269,0.1253044,0.0471789,0.2782432,0.4799316,0.2378704,0.251859,0.8214641,0.8161221,0.3563726,0.6228694,0.5621824,0.490993,0.6107215,0.3297475,0.6726922,0.8576727,0.2015574,0.2838026,0.5265445,0.2768759,0.5558785,0.4088069
0.6199691,0.6271501,0.4322535,0.9199809,0.2022953,0.1718384,0.5046594,0.5236778,0.434311,0.4023213,0.7025073,0.3910986,0.6866481,0.5493872,0.6114122,0.4458666,0.3611997,0.4012243,0.4681797,0.3781972,0.3307983,0.5331981,0.3012916,0.6095463,0.3748691,0.6125773
0.468662,0.5514084,0.4923925,0.03923326,0.3296216,0.6126267,0.5006145,0.6852202,0.5705922,0.6931692,0.7807544,0.5187207,0.2876544,0.5951239,0.2671316,0.7063604,0.4415454,0.7087369,0.3217976,0.3373984,0.3048299,0.7590238,0.7189254,0.7639529,0.7321553,0.3279091
0.553602,0.549316,0.4005626,0.804333,0.660237,0.2137372,0.6592114,0.7351262,0.7003678,0.3601085,0.376087,0.2234625,0.6344659,0.3093437,0.275007,0.4260781,0.4102032,0.4909802,0.3760603,0.6762453,0.5571786,0.6189158,0.4461892,0.4090186,0.6789785,0.3997283
0.4826826,0.4384116,0.4147079,0.1166091,0.6011347,0.3067317,0.1807217,0.3705806,0.5288725,0.4775713,0.7021373,0.7903335,0.2856997,0.6468285,0.5214249,0.3617018,0.3471383,0.314543,0.6496707,0.6409311,0.6597682,0.6765282,0.4476094,0.7545984,0.6917743,0.495847
0.5310947,0.4963071,0.4200858,0.07339174,0.2708848,0.8776896,0.5294751,0.2896235,0.7146502,0.6102238,0.5535839,0.3738601,0.537451,0.4234049,0.6872219,0.5068921,0.5322634,0.6970873,0.5457528,0.7740981,0.2560478,0.4392937,0.7071561,0.7648407,0.3982087,0.3845159
0.4134986,0.5632617,0.5763319,0.9103877,0.1867101,0.1679446,0.7003386,0.3370048,0.6185098,0.7831165,0.3744186,0.5656314,0.4367948,0.5361317,0.4089018,0.6101593,0.3703707,0.6675496,0.5871372,0.48927,0.5499477,0.4133982,0.5908759,0.7562296,0.5854145,0.5914337
0.5670498,0.4940798,0.4300144,0.03316801,0.7580588,0.589499,0.7844415,0.7950366,0.4300183,0.6749241,0.2117888,0.6311046,0.6359482,0.8067985,0.3294455,0.3633845,0.2911586,0.7306635,0.5363602,0.7213082,0.1658518,0.2951808,0.4137801,0.2928328,0.5940031,0.7213736
0.4694406,0.5528829,0.5339443,0.8025882,0.04030747,0.6674409,0.4485945,0.6556532,0.5659015,0.5604022,0.3813137,0.1972267,0.2859369,0.7609994,0.4501323,0.7319047,0.4009307,0.6068031,0.2144481,0.7427662,0.7140471,0.487573,0.1983075,0.5837531,0.6588666,0.2215814
0.5106405,0.5714892,0.4439593,0.866648,0.460235,0.6171622,0.5764847,0.2069356,0.6758934,0.5877589,0.4556246,0.5919358,0.1732111,0.8127751,0.5482025,0.5415428,0.7038649,0.5678586,0.5545939,0.3073763,0.2603225,0.8005572,0.7206182,0.5816653,0.4905125,0.2518195
0.4341571,0.4924421,0.4587743,0.9194478,0.5124798,0.3536033,0.6965517,0.4206967,0.513661,0.5998076,0.379239,0.650223,0.3139557,0.728305,0.2559382,0.3448977,0.3664217,0.7126447,0.814254,0.5109358,0.248676,0.5321762,0.4652227,0.2168934,0.6567284,0.3593093
0.4653566,0.5850196,0.5423935,0.9822496,0.3045084,0.0739601,0.4034386,0.5465878,0.5530924,0.3217508,0.6893787,0.3102516,0.7954128,0.4646158,0.5034442,0.1997747,0.663085,0.3317417,0.5057455,0.6444409,0.6646087,0.3592105,0.7745822,0.2939143,0.2156166,0.7971236
0.3951654,0.6602701,0.5302829,0.8687849,0.6383247,0.8258117,0.5820014,0.7354521,0.6901049,0.3596589,0.6433502,0.5763001,0.6497245,0.4997782,0.6877399,0.3351367,0.3375952,0.730715,0.4891716,0.6624808,0.6736874,0.3034675,0.6766836,0.3489543,0.4107154,0.46183
0.44768,0.527884,0.5647385,0.9406726,0.7004854,0.04240297,0.5096998,0.5495566,0.4497406,0.3395008,0.578633,0.2587976,0.5429653,0.2164807,0.2799293,0.3361737,0.2714998,0.7376895,0.6384208,0.5313429,0.2519278,0.4759547,0.2972452,0.8003176,0.5210337,0.6506612
0.5400224,0.5861837,0.5885416,0.1774158,0.02890282,0.9361221,0.4897524,0.652533,0.4400378,0.227176,0.607644,0.3210104,0.3324637,0.7293138,0.6550891,0.3616747,0.2442259,0.3430251,0.7232388,0.2720022,0.6880417,0.3190462,0.5708355,0.2391168,0.7689058,0.4753821
0.5115376,0.5719156,0.481078,0.9295935,0.2274572,0.4142681,0.5671948,0.1788277,0.7067652,0.380376,0.713133,0.5010101,0.5826101,0.564034,0.4522474,0.2484857,0.7665966,0.3285873,0.5155981,0.6386186,0.5573139,0.6137536,0.4886256,0.7695449,0.2797962,0.6013481
0.4937517,0.5006471,0.5583465,0.07336685,0.3585801,0.04254803,0.8055244,0.7798499,0.4624205,0.7490495,0.671777,0.2938785,0.5965067,0.6954668,0.5083478,0.3991494,0.5775761,0.3220935,0.8353428,0.3173076,0.53235,0.6439463,0.437749,0.6175349,0.3477466,0.5356237
0.407751,0.4018354,0.5004314,0.06453609,0.1887951,0.1867063,0.7170101,0.6929578,0.3160896,0.5054407,0.5969168,0.6268245,0.3281497,0.6273634,0.3101378,0.421382,0.6922501,0.7706447,0.7165363,0.5556926,0.712823,0.7321061,0.548122,0.5621241,0.2583406,0.263235
0.4740255,0.5685312,0.4882352,0.1497831,0.008612136,0.8536219,0.6950542,0.6187266,0.5956728,0.4694504,0.6344408,0.8173532,0.3711163,0.7505814,0.3997885,0.648171,0.4751046,0.7736432,0.3747455,0.3166517,0.7938684,0.3356206,0.6405828,0.4771606,0.7408911,0.2184347
0.4043475,0.5215322,0.4621779,0.1295631,0.8180014,0.315555,0.2606501,0.5896537,0.4514861,0.4531324,0.7293366,0.5703669,0.2662281,0.509148,0.4251781,0.3343261,0.5719979,0.217278,0.7176347,0.454299,0.2394219,0.3233663,0.768164,0.3098319,0.4525795,0.4606152
0.5320402,0.5254433,0.3889838,0.08628045,0.1810176,0.7328681,0.6818075,0.5629639,0.3757871,0.6629531,0.3147352,0.7106494,0.4160622,0.4643536,0.3959852,0.7031903,0.3672788,0.2708423,0.5154209,0.5856428,0.2891386,0.557637,0.560217,0.643037,0.6744655,0.4740329
0.5064964,0.4891053,0.50993,0.1661817,0.3946383,0.3414934,0.7094339,0.5747688,0.6010203,0.2884882,0.5022013,0.236411,0.3993119,0.7685371,0.7609035,0.3895628,0.6735628,0.5212197,0.5392228,0.8400101,0.3329478,0.2039183,0.6494943,0.3857595,0.3497686,0.2854977
0.5406994,0.5759419,0.633103,0.7866838,0.1588362,0.04570478,0.4661025,0.2414654,0.6071629,0.3480906,0.4657964,0.547584,0.4173957,0.6461529,0.3005506,0.586943,0.2844311,0.4572396,0.6581264,0.2601567,0.5905233,0.562911,0.4065848,0.245896,0.5998049,0.3483623
0.4156071,0.5351192,0.5386232,0.8609372,0.04926173,0.5106774,0.6930117,0.757427,0.718959,0.3291005,0.5259391,0.5279152,0.5003803,0.5310369,0.460281,0.3123154,0.2911476,0.6386065,0.292786,0.5659276,0.3431796,0.4930215,0.4855579,0.4802455,0.6573219,0.5604885
0.5111546,0.5292239,0.5026394,0.05820514,0.064073,0.8311427,0.2599042,0.2368587,0.5600205,0.525549,0.2302459,0.5721695,0.2089125,0.4665192,0.482875,0.6748511,0.3440771,0.6439297,0.2360225,0.2126623,0.5880863,0.2568446,0.4863422,0.7669209,0.7258393,0.6917884
0.5169924,0.6033744,0.4695248,0.8945943,0.8714389,0.8807546,0.501475,0.3394507,0.3117697,0.3072169,0.4531634,0.3954916,0.5719926,0.4135015,0.7209119,0.3222208,0.5752825,0.2470397,0.6551849,0.5473619,0.5315759,0.637364,0.5872836,0.4593884,0.6406063,0.4391098
0.5613693,0.5441068,0.4802732,0.06063136,0.920864,0.6786788,0.6340297,0.7912373,0.3083949,0.5971,0.3093378,0.5824509,0.5661853,0.7334546,0.4284881,0.5497382,0.2988282,0.3912154,0.3707803,0.7592168,0.3148581,0.2881741,0.6798001,0.585813,0.5272388,0.2813937
0.4962038,0.4781626,0.5302957,0.1613839,0.9047733,0.3191279,0.5249809,0.3228971,0.7037934,0.536387,0.5302819,0.1841088,0.6801861,0.3576401,0.7022491,0.3194958,0.5618264,0.7765831,0.316262,0.4318606,0.435017,0.765304,0.3346063,0.7208586,0.7971179,0.4574029
0.4406071,0.4321005,0.4323404,0.9490724,0.3521242,0.4301693,0.7932933,0.208892,0.5886285,0.4472796,0.5841739,0.4996856,0.2735355,0.660471,0.7976646,0.4006522,0.4818155,0.6037343,0.5353453,0.3378152,0.6836144,0.3674133,0.4215875,0.3726552,0.6878713,0.7430893
0.3810227,0.6191637,0.5897656,0.04401828,0.2351372,0.6870691,0.7726316,0.5698078,0.4593967,0.5604441,0.7609782,0.3028823,0.6510096,0.5679728,0.7663575,0.3607298,0.3525093,0.550952,0.5628521,0.4777227,0.7338457,0.5303714,0.3589944,0.6646117,0.2393626,0.4514498
0.5520924,0.4260274,0.5233622,0.1122377,0.6856723,0.399528,0.723997,0.462752,0.5821671,0.2724582,0.7459933,0.5394216,0.6090243,0.2949612,0.346451,0.2891444,0.7806634,0.3675228,0.5803602,0.7245571,0.3824934,0.3620683,0.4506395,0.3494324,0.519712,0.4118039
0.6064014,0.4968114,0.498096,0.9970825,0.8195881,0.6382418,0.5619003,0.3892718,0.6654907,0.5728749,0.6585916,0.5480682,0.567446,0.2163689,0.6899759,0.4899907,0.7413009,0.7091089,0.3727064,0.7317252,0.5625045,0.5595147,0.3208621,0.6067532,0.5917209,0.3989418
0.493216,0.3812002,0.3870101,0.8898504,0.9701438,0.8475491,0.4701207,0.5110068,0.2313097,0.800099,0.4416224,0.4941773,0.2479833,0.3656212,0.4902136,0.4033773,0.4321174,0.4290561,0.5190506,0.6910987,0.3868689,0.6306274,0.3865397,0.2998031,0.4559231,0.5118096
0.4739952,0.4366568,0.3932684,0.8653617,0.7342014,0.7177285,0.2016769,0.6213571,0.5492936,0.7597427,0.4917938,0.5018414,0.7346742,0.7025155,0.819352,0.3381867,0.3231684,0.2425616,0.6549013,0.298757,0.2202077,0.4959759,0.556923,0.5194846,0.2218149,0.3358238
0.5109926,0.4618937,0.6163387,0.04817725,0.9438251,0.2425486,0.5909213,0.7163567,0.2575905,0.3043984,0.4860112,0.4882228,0.4072744,0.2620088,0.3143005,0.5507652,0.5150037,0.5746856,0.4557017,0.7650205,0.2484391,0.6392793,0.3003107,0.5444952,0.6864434,0.5336547
0.5676783,0.4955118,0.5389342,0.8689628,0.2366739,0.8718508,0.4311569,0.4561248,0.663175,0.3423916,0.4381206,0.3990886,0.3214028,0.2499929,0.2714589,0.2654803,0.6425142,0.1749915,0.6884712,0.3634596,0.508149,0.3837515,0.4638809,0.6352836,0.2438847,0.4132915
0.5631549,0.6074578,0.4663423,0.1321643,0.8434811,0.565515,0.2673364,0.2132173,0.4434316,0.7461001,0.3016446,0.3649324,0.4464742,0.7442115,0.3096609,0.2727612,0.452842,0.4791571,0.4558502,0.7563561,0.5575168,0.5846236,0.2439802,0.6086397,0.6331474,0.2137249
0.4751396,0.5743776,0.4737271,0.9415002,0.5078761,0.08468033,0.2378496,0.6515067,0.7389021,0.2196842,0.3314406,0.5387786,0.5277616,0.6690501,0.3208558,0.6539871,0.394471,0.5203059,0.5425774,0.6531824,0.4260169,0.6526229,0.2235194,0.6569083,0.5446058,0.3645169
0.4159309,0.52881,0.6132023,0.1213344,0.01071793,0.4201842,0.4552049,0.5901595,0.489326,0.4969332,0.4636306,0.5804652,0.2819871,0.7495766,0.3958694,0.6789621,0.3933139,0.5937922,0.4827607,0.719544,0.4882668,0.4818464,0.3172954,0.686129,0.3803548,0.579724
0.488301,0.6072199,0.5295662,0.9110581,0.2802251,0.5245898,0.2672554,0.4420348,0.6505845,0.202507,0.3062748,0.3865713,0.4876269,0.4117497,0.4790411,0.3201303,0.6082507,0.321058,0.6820022,0.5546186,0.6733457,0.6354993,0.3579389,0.3445895,0.6203063,0.253298
0.6476381,0.4963907,0.5049601,0.8355747,0.4337489,0.5259386,0.638617,0.1878317,0.5143155,0.5885437,0.7508529,0.4583807,0.3671788,0.5693631,0.5869216,0.555391,0.4085913,0.7145346,0.7335705,0.5244487,0.7862859,0.3639528,0.5839866,0.3482693,0.7700915,0.457505
0.524002,0.4983664,0.398415,0.2157425,0.5638074,0.592093,0.5411308,0.3441112,0.7562694,0.6467007,0.7685609,0.7032325,0.5366889,0.5970796,0.2949351,0.298493,0.3588056,0.2707676,0.5026934,0.3982801,0.7191116,0.7773808,0.4867058,0.2393583,0.6363357,0.2933732
0.4529858,0.5230379,0.5532345,0.01345919,0.5553401,0.1314083,0.6039836,0.581231,0.8005371,0.68539,0.7279064,0.3380423,0.4492779,0.3267975,0.4239749,0.5829566,0.7226036,0.2404855,0.3555517,0.6881785,0.709026,0.4611472,0.5655811,0.4492227,0.7487894,0.3365127
0.4917467,0.5151645,0.4110261,0.1541441,0.4285784,0.4005269,0.2202942,0.5485528,0.649882,0.4018196,0.2671149,0.7077947,0.3292145,0.4553855,0.4483931,0.7129814,0.5844773,0.3339936,0.5001628,0.708538,0.3945327,0.676515,0.3025283,0.7548475,0.8174837,0.5700492
0.4764407,0.4804259,0.4135163,0.9871737,0.7078514,0.8736321,0.2669876,0.1908924,0.6672739,0.195277,0.5615919,0.7186505,0.4942164,0.4149677,0.4524839,0.4161777,0.5803378,0.3563679,0.6888959,0.4005616,0.4746745,0.3049776,0.4696921,0.6936147,0.7212281,0.3935718
0.5486332,0.4445224,0.4606729,0.07354559,0.57718,0.1520546,0.8249613,0.7361385,0.5035407,0.4468955,0.2296539,0.2992959,0.7412723,0.8094746,0.5474024,0.5729917,0.3422596,0.3808487,0.2908859,0.4002048,0.6142519,0.2772487,0.7382913,0.2335261,0.3011952,0.3196533
0.5263689,0.5602465,0.4404832,0.07339351,0.2723645,0.9582122,0.2163034,0.5561932,0.4602617,0.5187222,0.5294083,0.5436389,0.3464865,0.4885323,0.3036558,0.8044552,0.3956294,0.6253073,0.7810828,0.5336511,0.4921409,0.6261688,0.3181284,0.8621877,0.3196402,0.647966
0.4653605,0.4696372,0.5023909,0.9826245,0.333464,0.7174314,0.2316234,0.1702738,0.4321978,0.3157941,0.2072994,0.5375773,0.4259136,0.2565805,0.5640903,0.5327043,0.2927568,0.808039,0.2501763,0.4591199,0.4590171,0.7383304,0.6948052,0.6588618,0.597843,0.1845422
0.4814598,0.5536231,0.4819664,0.9469427,0.07294898,0.5289938,0.7510806,0.4957919,0.7924222,0.516613,0.5449663,0.6016209,0.5110593,0.4644754,0.7288054,0.2570756,0.6869055,0.6326076,0.7445036,0.6630133,0.3515007,0.6736911,0.5442462,0.7266142,0.4672583,0.4074892
0.4020412,0.5262943,0.4987315,0.965749,0.7774982,0.4241405,0.5455182,0.6653233,0.4911352,0.3542086,0.4723186,0.6072423,0.268676,0.5624077,0.3691546,0.3817644,0.4602354,0.59259,0.744813,0.801574,0.2088484,0.6996176,0.6330998,0.4805367,0.6227758,0.7120587
0.6160704,0.5469734,0.5438164,0.907979,0.5441229,0.9065353,0.4886883,0.6699108,0.3841461,0.6624085,0.3991665,0.652459,0.2053061,0.2489827,0.4939194,0.4757694,0.6355665,0.7681468,0.3601733,0.4385922,0.4375762,0.4862494,0.5984868,0.3346812,0.6021413,0.4073295
0.4688648,0.5685348,0.4903588,0.8202003,0.03486944,0.2216493,0.6045298,0.3455173,0.5243517,0.2482517,0.3491088,0.8201807,0.7410017,0.5836145,0.6943453,0.4360126,0.4616646,0.4363998,0.7017586,0.4288797,0.46644,0.2329259,0.4223094,0.3605371,0.5619046,0.3915292
0.3568513,0.56187,0.4390495,0.9429713,0.003183551,0.3502916,0.4947329,0.4100175,0.4868636,0.7576217,0.4494521,0.446553,0.3150957,0.439267,0.3490442,0.7175513,0.6283193,0.8025034,0.6507751,0.5796708,0.7221459,0.5195099,0.2380967,0.3676303,0.2223961,0.470155
0.4601626,0.6269495,0.5407524,0.1381944,0.2836256,0.4965895,0.4470116,0.6757244,0.5313233,0.5055148,0.7225414,0.4760057,0.3576315,0.3039788,0.6824503,0.4113696,0.6060197,0.5750671,0.493977,0.7639409,0.2776819,0.7007451,0.3466069,0.5806153,0.6134823,0.406991
0.4343244,0.58336,0.5106003,0.9066299,0.8297961,0.4383675,0.5720606,0.4471814,0.3846996,0.6609543,0.4557386,0.4337109,0.448685,0.4298689,0.3963988,0.5829855,0.4036803,0.7575284,0.6329233,0.4315012,0.3166987,0.6550432,0.2226323,0.510788,0.6984097,0.4484111
0.5267548,0.5853832,0.5498178,0.8632472,0.1718515,0.9086344,0.5052043,0.3164878,0.2961903,0.6249048,0.4953541,0.2440558,0.4121741,0.2890533,0.8298122,0.4515734,0.6645011,0.2889636,0.4810643,0.458201,0.7357282,0.2988611,0.6102,0.1988901,0.430589,0.3371924
0.5127317,0.5584829,0.4248021,0.1137147,0.1347295,0.1804927,0.589596,0.2846315,0.6938875,0.5669697,0.6331947,0.4570445,0.6376805,0.4696464,0.6866667,0.6659023,0.4955938,0.4188852,0.322428,0.1954467,0.7384574,0.365584,0.5059356,0.7890331,0.659139,0.3951212
0.5816284,0.5321888,0.4446175,0.8582493,0.9178712,0.3794106,0.5601998,0.2896861,0.3323399,0.6311883,0.7691485,0.1880235,0.6455557,0.7267773,0.3395899,0.7469571,0.3154798,0.5149482,0.3212748,0.6167912,0.2817333,0.5647609,0.3770868,0.4113357,0.7965969,0.6121669
0.4675902,0.5450158,0.5299328,0.1044255,0.3479654,0.8132794,0.2534365,0.2198418,0.3806136,0.3423732,0.6580615,0.5266595,0.5635622,0.3051248,0.4699771,0.4265217,0.7458801,0.2166636,0.4458657,0.4004169,0.2689712,0.611477,0.6596678,0.3896674,0.7809114,0.4580674
0.4721997,0.6472396,0.4323916,0.89691,0.8384078,0.4720353,0.2827354,0.5655518,0.5908876,0.6550392,0.6745096,0.3506019,0.3411953,0.2516837,0.564059,0.6622109,0.7273825,0.4709393,0.6806312,0.3845471,0.525591,0.4236695,0.7647381,0.4456217,0.5165091,0.6929204
0.5294026,0.434855,0.374247,0.9244922,0.3541293,0.726519,0.6125644,0.3332942,0.5388186,0.4557947,0.5626437,0.519622,0.6431049,0.2924443,0.432834,0.3587118,0.4557485,0.5154642,0.3985635,0.3970556,0.2496702,0.5494421,0.6017046,0.735097,0.5563662,0.3530487
0.5019297,0.5312786,0.4572833,0.9972592,0.8546293,0.1233351,0.3170616,0.5200099,0.2514777,0.3704948,0.2605608,0.29347,0.5840121,0.3771386,0.8010935,0.5625978,0.3384422,0.7112112,0.2074412,0.1971427,0.6455843,0.4773937,0.6318933,0.2170634,0.833458,0.349281
0.4978266,0.4568546,0.6338265,0.04199944,0.4381234,0.2637753,0.5343849,0.2714649,0.2995874,0.4108549,0.7318791,0.2840587,0.4356441,0.6033319,0.5895157,0.2913019,0.6723415,0.2622437,0.3231206,0.3188925,0.6375416,0.286411,0.7276217,0.6676177,0.6216591,0.406494
0.4927235,0.5399728,0.5874087,0.2061987,0.8205544,0.1021498,0.6378903,0.5674184,0.5158241,0.7258238,0.424409,0.5310998,0.7539268,0.6145827,0.5801506,0.516242,0.6530688,0.3214499,0.6025231,0.3716599,0.6656935,0.2588363,0.5777114,0.732789,0.3327408,0.2412222
0.4235972,0.5263094,0.5109155,0.97846,0.3994321,0.1659726,0.1955231,0.5470225,0.5576721,0.526664,0.3107678,0.6512964,0.5222835,0.6269536,0.5780256,0.6673276,0.2042118,0.6926709,0.5451785,0.5614483,0.2966795,0.3829361,0.4271324,0.4803105,0.3725334,0.4223796
0.5748834,0.4563215,0.5463427,0.7910395,0.5951664,0.445491,0.6745175,0.5977213,0.4737056,0.3177349,0.434899,0.2646431,0.6869082,0.730973,0.4511178,0.2684788,0.4167226,0.575853,0.7642935,0.2065122,0.3936909,0.2329137,0.249351,0.5303326,0.6052772,0.2923281
0.4614035,0.5339599,0.5896624,0.100435,0.1535451,0.9246411,0.538486,0.5491821,0.4112821,0.516775,0.4190271,0.6861221,0.3844412,0.546629,0.5719452,0.6447407,0.3304906,0.5501148,0.3562677,0.7270084,0.4474129,0.7826425,0.4952265,0.4801951,0.6620624,0.3308341
0.5227093,0.4627049,0.4547224,0.009675529,0.7058989,0.6282514,0.2603717,0.6586747,0.4701757,0.5373113,0.3371979,0.6762456,0.394403,0.4920149,0.5826069,0.4783385,0.3414433,0.3796376,0.3208418,0.7467089,0.3526628,0.8095151,0.3734068,0.3614399,0.3790592,0.2274175
0.4303382,0.5127872,0.5376973,0.006480178,0.06333853,0.5501276,0.3659685,0.5892079,0.4055066,0.5739565,0.6349146,0.3445718,0.6840211,0.4692614,0.6539951,0.6350273,0.5397164,0.7957128,0.2299718,0.5167907,0.5079383,0.6320426,0.6443086,0.6478935,0.4633447,0.5904206
0.5864807,0.5552121,0.6168148,0.8489718,0.8216389,0.9216164,0.2702332,0.7662327,0.3513511,0.784083,0.3150322,0.7151672,0.4914296,0.3652261,0.5366579,0.4990344,0.4002755,0.4907252,0.2239808,0.3665936,0.6564727,0.542047,0.307303,0.7954717,0.6574932,0.4587046
0.5514105,0.5456764,0.4371919,0.241347,0.2935358,0.8936603,0.238938,0.2024407,0.6538292,0.3680016,0.7293714,0.4024763,0.646362,0.6003981,0.52153,0.6533799,0.718093,0.7148802,0.3010596,0.6009572,0.1716683,0.5975483,0.5937561,0.2482919,0.1611696,0.4748287
0.4101421,0.4852589,0.5262216,0.150438,0.3195499,0.0837985,0.5643299,0.564969,0.3380353,0.5255463,0.5784717,0.6720424,0.3457804,0.5106545,0.5580426,0.6538611,0.5587432,0.3693229,0.4131995,0.6668079,0.1931614,0.6398612,0.5059088,0.5121763,0.4055585,0.7080778
0.4623024,0.6265534,0.3940991,0.01019498,0.9074531,0.8764263,0.2742833,0.6366566,0.6868422,0.5055007,0.4457775,0.3374177,0.3575809,0.434941,0.3886958,0.6041056,0.6189121,0.7132708,0.271617,0.6787593,0.5373286,0.5097647,0.7678583,0.4150357,0.7389071,0.6919192
0.5150595,0.3948538,0.5993868,0.1627329,0.2915245,0.8494797,0.6264748,0.8175124,0.2377821,0.4158434,0.6230084,0.692,0.7674336,0.7533683,0.5591256,0.5267008,0.7605115,0.7654195,0.5371515,0.4948721,0.3055593,0.7635905,0.2599839,0.6463342,0.5061446,0.3010626
0.5077278,0.5706186,0.5085222,0.8842809,0.5444574,0.8837633,0.5110993,0.3771801,0.2029416,0.5720702,0.354129,0.4806428,0.6187213,0.543598,0.6067171,0.2575628,0.5959635,0.4134977,0.7121307,0.3134363,0.7424093,0.5545981,0.2559588,0.6460782,0.2964983,0.4548402
0.5713584,0.458684,0.4886654,0.9235787,0.7609283,0.6810375,0.5494115,0.2387442,0.5026422,0.4887913,0.6213621,0.2512291,0.1850523,0.3572666,0.6531593,0.773996,0.1969949,0.5878358,0.5682893,0.5746322,0.2660115,0.6805412,0.319401,0.5985014,0.545786,0.6080002
0.4510153,0.557262,0.4843287,0.7652659,0.0008842467,0.03731319,0.4499659,0.5971377,0.2634762,0.4064395,0.3391508,0.7734752,0.6726647,0.3997995,0.5509657,0.3746332,0.5717491,0.3568815,0.7542157,0.3726872,0.7496127,0.7364552,0.4553634,0.3550753,0.4140893,0.580456
0.498293,0.5374987,0.5766509,0.9203552,0.6070905,0.168657,0.7044072,0.2678293,0.5964897,0.3870952,0.5940117,0.3213572,0.6792051,0.4056706,0.6105982,0.4229581,0.4514826,0.4975838,0.6875395,0.6789439,0.4372819,0.6074396,0.3986125,0.7889704,0.3620586,0.2846484
0.6135603,0.5742986,0.4971198,0.1005281,0.3366807,0.3277063,0.687299,0.3160225,0.5873878,0.4545597,0.4419791,0.3729382,0.5260422,0.5504813,0.3628303,0.6811381,0.4686944,0.7159858,0.585493,0.5005704,0.2774834,0.5710089,0.3171352,0.5885373,0.6056796,0.3817106
0.5893477,0.5600094,0.4382225,0.9669729,0.396032,0.7351942,0.2777968,0.6071574,0.728384,0.3212362,0.5916789,0.4821734,0.3425654,0.6187343,0.6905494,0.4750603,0.6859794,0.4248697,0.3135832,0.2801632,0.250021,0.5503191,0.2890491,0.5814381,0.5620082,0.6746916
0.5425394,0.5440279,0.3993556,0.0654147,0.1108632,0.586253,0.3362485,0.4248498,0.4618767,0.5589415,0.2947006,0.8039956,0.3004036,0.7754104,0.6104375,0.3325244,0.6142852,0.2486001,0.3781172,0.5300801,0.4529884,0.2239506,0.3613837,0.6393481,0.7475479,0.515339
0.5298011,0.5473345,0.5687573,0.006190926,0.8820907,0.3121999,0.6000073,0.2270902,0.612448,0.662246,0.2170231,0.2442226,0.6192814,0.7074724,0.7428963,0.4741792,0.2214219,0.7201864,0.5124022,0.4738899,0.283082,0.751599,0.3060022,0.5025766,0.6681364,0.4090282
