Timeout (ms),Bio IK,Exploitative Fusion IK,Exploitative Iterative Fusion IK,Fusion IK,Iterative Fusion IK,Minimal Fusion IK
714,0.000265232,0.000225789,0.000290404,0.00025803,0.000254795,0.000236599
715,0.000265232,0.000225789,0.000290404,0.00025803,0.000254795,0.000236599
716,0.000265232,0.000225789,0.000290404,0.00025803,0.000254795,0.000236599
717,0.000265232,0.000225789,0.000289855,0.00025803,0.000254795,0.000236599
718,0.000265232,0.000225789,0.000289855,0.00025803,0.000254795,0.000236599
719,0.000265232,0.000225789,0.000289855,0.00025803,0.000254795,0.000236599
720,0.000265232,0.00022194,0.000289855,0.00025803,0.000254795,0.000236599
721,0.000265232,0.00022194,0.000289855,0.00025803,0.000254795,0.000236599
722,0.000265232,0.00022194,0.000291357,0.00025803,0.000254795,0.000236599
723,0.000265232,0.00022194,0.00029142,0.00025803,0.000254795,0.000236599
724,0.000265232,0.00022194,0.00029142,0.00025803,0.000254795,0.000236599
725,0.000265232,0.00022194,0.00029142,0.00025803,0.000254795,0.000236599
726,0.000265232,0.00022194,0.00029142,0.00025803,0.000254795,0.000236599
727,0.000265232,0.000224848,0.00029142,0.00025803,0.000254795,0.000234643
728,0.000265232,0.000224848,0.000289671,0.00025803,0.000254795,0.000234643
729,0.000265232,0.000224848,0.000289671,0.00025803,0.000254266,0.000234643
730,0.000265232,0.000224848,0.000289671,0.000252387,0.000254266,0.000234643
731,0.000265232,0.000224848,0.000289671,0.000259049,0.000254266,0.000228093
732,0.000264871,0.000224848,0.000289671,0.000259049,0.000254266,0.000228093
733,0.000264871,0.000224848,0.000289671,0.000259049,0.000254266,0.000228093
734,0.000264871,0.000224848,0.000289487,0.000259049,0.000254266,0.000228093
735,0.000264871,0.000224848,0.000289487,0.000259049,0.000254266,0.000213368
736,0.000264871,0.000224848,0.000289487,0.000259049,0.000254266,0.000213368
737,0.000264871,0.000226905,0.000289487,0.000259049,0.000254266,0.000213368
738,0.000264871,0.000226905,0.000283488,0.000259049,0.000254266,0.000213368
739,0.000264871,0.000226905,0.000283488,0.000259049,0.000254266,0.000209945
740,0.000264871,0.000226905,0.000283488,0.000259049,0.000254266,0.000209945
741,0.000264871,0.000226905,0.000283488,0.000259049,0.000254266,0.000207423
742,0.000264871,0.000226038,0.000283488,0.000259049,0.000254266,0.000207423
743,0.000264871,0.000226038,0.000285214,0.000259049,0.000254266,0.000207423
744,0.000264871,0.000226038,0.000285214,0.000259049,0.000254266,0.000207423
745,0.000264871,0.000226038,0.000285214,0.000259049,0.000254266,0.000208379
746,0.000264871,0.000226038,0.000285214,0.000259049,0.000254266,0.000208379
747,0.000264871,0.000226038,0.000286849,0.000259049,0.000251589,0.000208379
748,0.000264871,0.000226038,0.000286849,0.000259049,0.000251589,0.000208379
749,0.000264871,0.00022656,0.000285672,0.000259049,0.000251194,0.000208379
750,0.000264871,0.00022656,0.000285672,0.000259049,0.000251194,0.000208379
751,0.000251029,0.00022656,0.000285672,0.000259049,0.000251194,0.000208379
752,0.000251029,0.000228857,0.000285672,0.000263116,0.000251194,0.000208379
753,0.000251029,0.000228857,0.000285672,0.000263116,0.000251194,0.000208379
754,0.000251029,0.000230162,0.000287101,0.000263116,0.000251194,0.000208379
755,0.000251029,0.000230162,0.000286377,0.000263116,0.000251194,0.000211989
756,0.000251029,0.000230162,0.0002873,0.000263116,0.000251194,0.000211989
757,0.000251029,0.000230162,0.0002873,0.000266994,0.000251194,0.000211989
758,0.000251029,0.000230162,0.0002873,0.000266994,0.000251194,0.000211989
759,0.000251029,0.000230162,0.000286769,0.000266994,0.000251194,0.000211989
760,0.000251029,0.000230162,0.000286769,0.000266994,0.000246034,0.000208801
761,0.000251029,0.000230162,0.000286769,0.000266994,0.000246034,0.000208801
762,0.000251029,0.000230162,0.000286769,0.000266994,0.000246034,0.000213674
763,0.000251029,0.000230162,0.000286769,0.000257161,0.000246034,0.000213674
764,0.000252793,0.000230162,0.000286769,0.000257161,0.000250263,0.000213674
765,0.000252793,0.000230162,0.000286509,0.000257161,0.000250263,0.000213674
766,0.000252793,0.000230162,0.000286509,0.000257161,0.000247398,0.000213674
767,0.000252793,0.000233121,0.000286509,0.000257161,0.000247398,0.000213674
768,0.000252793,0.000233121,0.000286509,0.000257161,0.000247398,0.000213674
769,0.000252793,0.000233121,0.000286509,0.000257161,0.000247398,0.000213674
770,0.000252793,0.000233121,0.000281615,0.000257161,0.000247398,0.000213674
771,0.000252793,0.000233121,0.000281615,0.000257161,0.000247398,0.000213674
772,0.000252793,0.000233121,0.000281615,0.000257161,0.000247398,0.000213674
773,0.000252793,0.000233121,0.000281615,0.000257161,0.000247398,0.000213674
774,0.000252793,0.000233121,0.000281615,0.000257161,0.000247398,0.000210072
775,0.000252793,0.000233121,0.000281615,0.000263132,0.000247398,0.000210072
776,0.000252793,0.000233121,0.000283384,0.000263132,0.000247398,0.000210072
777,0.000252793,0.000233121,0.000283384,0.000263132,0.000247398,0.000210072
778,0.000252793,0.000233121,0.000282631,0.000263132,0.000247398,0.000210072
779,0.000252793,0.000233121,0.000282631,0.000263132,0.000247398,0.000210072
780,0.000252793,0.000233121,0.000282631,0.000263132,0.000247398,0.000210072
781,0.000252793,0.000233121,0.000282631,0.000263132,0.000247398,0.000210072
782,0.000252793,0.000233121,0.000282631,0.000263132,0.000247398,0.000210072
783,0.00023201,0.000233121,0.000283843,0.000263132,0.000247398,0.000210072
784,0.00023201,0.000233121,0.000283843,0.000263132,0.000247398,0.000210072
785,0.00023201,0.000233121,0.000283617,0.000263132,0.000247398,0.000210072
786,0.00023201,0.000233121,0.000283617,0.000263132,0.000247398,0.000215104
787,0.00023201,0.000233121,0.000283617,0.000263132,0.000247398,0.000215104
788,0.00023201,0.000233121,0.000283617,0.000263132,0.000247398,0.000219536
789,0.00023201,0.000233121,0.000285186,0.000263132,0.000247398,0.000219536
790,0.000230916,0.000226488,0.000285186,0.000263132,0.000247398,0.000219536
791,0.000230916,0.000226488,0.000285186,0.000263132,0.000247398,0.000219536
792,0.000230916,0.000226488,0.00028098,0.000263132,0.000247398,0.000219536
793,0.000230916,0.000226488,0.00028098,0.000263132,0.000249384,0.000219536
794,0.000230916,0.000219351,0.00028098,0.000263132,0.000249384,0.000219536
795,0.000230916,0.000219351,0.00028157,0.000263132,0.000249384,0.000219536
796,0.000230916,0.000219351,0.00028157,0.000263132,0.000249384,0.000219536
797,0.000230916,0.000217995,0.000283614,0.000263132,0.000249384,0.000219536
798,0.000230916,0.000217995,0.000285375,0.000263132,0.000246497,0.000219536
799,0.000230916,0.000217995,0.000285375,0.000263132,0.000246497,0.000219536
800,0.000230916,0.000217995,0.000285375,0.00026818,0.000246497,0.000219536
801,0.000232293,0.000217995,0.000287521,0.00026818,0.000246497,0.000219536
802,0.000232293,0.000217995,0.000287521,0.00026818,0.000246497,0.000219536
803,0.000232293,0.000217225,0.000287521,0.00026818,0.000246497,0.000219536
804,0.000232293,0.000217225,0.000287521,0.00026818,0.000246497,0.000219536
805,0.000232293,0.000217225,0.000287124,0.00026818,0.000246497,0.000219536
806,0.000232293,0.000217225,0.000289191,0.00026818,0.000246497,0.000219536
807,0.000232293,0.000217225,0.000289191,0.000267277,0.000246497,0.000219536
808,0.000232293,0.000217225,0.000289191,0.000267277,0.000246497,0.000219536
809,0.000232293,0.000217225,0.000289191,0.000267277,0.00024541,0.000219536
810,0.000232293,0.000217225,0.000289191,0.000267277,0.00024541,0.000219536
811,0.000232293,0.000217225,0.000289191,0.000267277,0.00024541,0.000219536
812,0.000232734,0.000217225,0.000289191,0.000267277,0.00024541,0.000219536
813,0.000232734,0.000217225,0.000289191,0.000267277,0.00024541,0.000219536
814,0.000232734,0.000217225,0.000289191,0.000267277,0.00024541,0.000219536
815,0.000232734,0.000217225,0.000289191,0.000267277,0.00024541,0.000219536
816,0.000234514,0.000217225,0.000289191,0.000267277,0.00024541,0.000219536
817,0.000235369,0.000217225,0.000289191,0.000267277,0.00024541,0.000219536
818,0.000235369,0.000217225,0.000289191,0.000267277,0.00024541,0.000219536
819,0.000235369,0.000217225,0.000289191,0.000267277,0.00024541,0.000219536
820,0.000235369,0.000217225,0.000289191,0.000267277,0.00024541,0.000219536
821,0.000235369,0.000217225,0.000289191,0.000267277,0.00024541,0.000219536
822,0.000235369,0.000217225,0.000289191,0.000267277,0.00024541,0.000219536
823,0.000241514,0.000217225,0.000289191,0.000267277,0.00024541,0.000219536
824,0.000241514,0.000217225,0.000289191,0.000267277,0.000244346,0.000218969
825,0.000237668,0.000217225,0.000289191,0.000267277,0.000244346,0.000218969
826,0.000237668,0.000217225,0.000289191,0.000267277,0.000244346,0.000218969
827,0.000237668,0.000217225,0.000289191,0.000267277,0.000244346,0.000218969
828,0.000237668,0.000217225,0.000289191,0.000267277,0.000244346,0.000218969
829,0.000237668,0.000217225,0.000289191,0.000267277,0.000244346,0.000218969
830,0.000237668,0.000217225,0.000289191,0.000267277,0.000244346,0.000218969
831,0.000237668,0.000217225,0.000289191,0.000267277,0.000244346,0.000218969
832,0.000243797,0.000217225,0.000289191,0.000267277,0.000244346,0.000218969
833,0.000243797,0.000217225,0.000289191,0.000267277,0.000244346,0.000218969
834,0.000243797,0.000217225,0.000289191,0.000267277,0.000244346,0.000218969
835,0.000243797,0.000217225,0.000289191,0.000267277,0.000244346,0.000218969
836,0.000243797,0.000217225,0.000289191,0.000267277,0.000244346,0.000218969
837,0.000243797,0.000217225,0.000289191,0.000267277,0.000244346,0.000218969
838,0.000243797,0.000217225,0.000289191,0.000267277,0.000244346,0.000218969
839,0.000243797,0.000217225,0.000289191,0.000267277,0.000244346,0.000218969
840,0.000243797,0.000217225,0.000289191,0.000267277,0.000245596,0.000218969
841,0.000243797,0.000217225,0.000293581,0.000267277,0.000245596,0.000218969
842,0.000243797,0.000217225,0.000293581,0.000267277,0.00022977,0.000218022
843,0.000243797,0.000217225,0.000293581,0.000267277,0.00022977,0.000218022
844,0.000243797,0.000217225,0.000293581,0.000267277,0.000228359,0.000218022
845,0.000243797,0.000217225,0.000293581,0.000267277,0.000228359,0.000218022
846,0.000243797,0.000217225,0.000293581,0.000267277,0.000228359,0.000218022
847,0.000243797,0.000220778,0.000293581,0.000267277,0.000228359,0.000218022
848,0.000243797,0.000220778,0.00029589,0.000267277,0.000228359,0.000218022
849,0.000243797,0.000220778,0.00029589,0.000267277,0.000228359,0.000218022
850,0.000243797,0.000220778,0.00029589,0.000267277,0.000225778,0.000218022
851,0.000243797,0.000220778,0.00029589,0.000267277,0.000225778,0.000218022
852,0.000243797,0.000220778,0.00029589,0.000267277,0.000225778,0.000218022
853,0.000243797,0.000220778,0.00029589,0.000267277,0.000225778,0.000218022
854,0.000243797,0.000223153,0.00029589,0.000267277,0.000225778,0.000218022
855,0.000243797,0.000223153,0.00029589,0.000267277,0.000225778,0.000217496
856,0.000243797,0.000223153,0.000298162,0.000267277,0.000225778,0.000217496
857,0.000243797,0.000222815,0.000292882,0.000267277,0.000225778,0.000217496
858,0.000243797,0.000226392,0.000292882,0.000267277,0.000225778,0.000217496
859,0.000243797,0.000226392,0.000292882,0.000267277,0.000225778,0.000217496
860,0.000243797,0.000226392,0.000292882,0.000267277,0.000225778,0.000217496
861,0.000243797,0.000226392,0.000292882,0.000267277,0.000225778,0.000217496
862,0.000243797,0.000226392,0.000292882,0.000267277,0.000225778,0.000217496
863,0.000243797,0.000226392,0.000292882,0.000267277,0.000225778,0.000217496
864,0.000243797,0.000226392,0.000292882,0.000267277,0.000225778,0.000217496
865,0.000243797,0.000226392,0.000292882,0.000267277,0.000225778,0.000217496
866,0.000243797,0.000226392,0.000291351,0.000267277,0.000225778,0.000217496
867,0.000243797,0.000226392,0.000293639,0.000267277,0.000225778,0.000217496
868,0.000243797,0.000226392,0.000293639,0.000267277,0.000225778,0.000217496
869,0.000243797,0.000223986,0.000293509,0.000277096,0.000225778,0.000217496
870,0.000243797,0.000223986,0.000293509,0.000277096,0.000225778,0.000221176
871,0.000243797,0.000223986,0.000293509,0.000277096,0.000225778,0.000221176
872,0.000243797,0.000223986,0.000293509,0.000277096,0.000227396,0.000221176
873,0.000243797,0.000223986,0.000293509,0.000277096,0.000227396,0.000221176
874,0.000243797,0.000223986,0.000293509,0.000277096,0.000227396,0.000221176
875,0.000243797,0.000223986,0.000293509,0.000277096,0.000226698,0.000221176
876,0.000243797,0.000223986,0.000293509,0.000277096,0.000228631,0.000221176
877,0.000243797,0.000223986,0.000293509,0.000286985,0.000228631,0.000221176
878,0.000243797,0.000223986,0.000293509,0.000286985,0.000228631,0.000221176
879,0.000243797,0.000223986,0.000293509,0.000286985,0.000228631,0.000221176
880,0.000243797,0.000223986,0.000293509,0.000286985,0.000220336,0.000221176
881,0.000245208,0.000223986,0.000293184,0.000286985,0.000220336,0.000221176
882,0.000245208,0.000223986,0.000293184,0.000286985,0.000219682,0.000221176
883,0.000245208,0.000227657,0.000293184,0.000286985,0.000223283,0.000221176
884,0.000245208,0.000227657,0.000295121,0.000286985,0.000223283,0.000221176
885,0.000245208,0.000224831,0.000295121,0.000286985,0.000223283,0.000221176
886,0.000245208,0.000224831,0.000295121,0.000286985,0.000223283,0.000221176
887,0.000245208,0.000223601,0.000295121,0.000286985,0.000223283,0.000221176
888,0.000245208,0.000223601,0.000295469,0.000286985,0.000223283,0.000221176
889,0.000245208,0.000223601,0.000295469,0.000286985,0.000223283,0.000221176
890,0.000245208,0.000223601,0.000295469,0.000286985,0.000223283,0.000221176
891,0.000245208,0.000223601,0.000295469,0.000286985,0.000223283,0.000221176
892,0.000245208,0.000223601,0.000295469,0.000286985,0.000223283,0.000221176
893,0.000238257,0.000223601,0.000295469,0.000286985,0.000223283,0.000221176
894,0.000238257,0.000223601,0.000295469,0.000286985,0.000223283,0.000221176
895,0.000238257,0.000223601,0.000295469,0.000286985,0.000223283,0.000221176
896,0.000238257,0.000223601,0.000295469,0.000286985,0.000223283,0.000221176
897,0.000238257,0.000223601,0.000295469,0.000298119,0.000223283,0.000221176
898,0.000238257,0.000223601,0.000297528,0.000298119,0.000223283,0.000221176
899,0.000238257,0.000223601,0.000297528,0.000298119,0.000223283,0.000221176
900,0.000238257,0.000223601,0.000297528,0.000298119,0.000223283,0.000221176
901,0.000238257,0.000223601,0.000293025,0.000298119,0.000223283,0.000221176
902,0.000238257,0.000223601,0.000293025,0.000310085,0.000223283,0.000221176
903,0.000238257,0.000223601,0.000293025,0.000310085,0.000227741,0.000221176
904,0.000238257,0.000223601,0.000293025,0.000310085,0.000227741,0.000221176
905,0.000238257,0.00021656,0.000295031,0.000310085,0.000227741,0.000221176
906,0.000238257,0.00021656,0.000295031,0.000310085,0.000227741,0.000221176
907,0.000238257,0.00021656,0.000295031,0.000310085,0.000227741,0.000221176
908,0.000236037,0.00021656,0.000295031,0.000310085,0.000227741,0.000221176
909,0.000236037,0.00021656,0.000295031,0.000310085,0.000227741,0.000212786
910,0.000236037,0.00021656,0.000295031,0.000310085,0.000227741,0.000212786
911,0.000236037,0.00021656,0.000295031,0.000310085,0.000227741,0.000212786
912,0.000236037,0.000215937,0.000295031,0.000310085,0.000227741,0.000212786
913,0.000236037,0.000215937,0.000295031,0.000310085,0.000227741,0.000212786
914,0.000236037,0.000215937,0.000295031,0.000310085,0.000227741,0.000212786
915,0.000227031,0.000215937,0.000284625,0.000310085,0.000227741,0.000212786
916,0.000227031,0.000215937,0.000284625,0.000310085,0.000227741,0.000212786
917,0.000227031,0.000215937,0.000286729,0.000310085,0.000227741,0.000212786
918,0.000227031,0.000215937,0.000286729,0.000310085,0.000227741,0.000212786
919,0.000227031,0.000215937,0.000286729,0.000310085,0.000227741,0.000212786
920,0.000227031,0.000215937,0.000286729,0.000310085,0.000227741,0.000212786
921,0.000227031,0.000215937,0.000286729,0.000310085,0.000227741,0.000212786
922,0.000227031,0.000215937,0.000286729,0.000310085,0.000227741,0.000212786
923,0.000227031,0.000215937,0.000286729,0.000310085,0.000227741,0.000212786
924,0.000227031,0.000215937,0.000286729,0.000310085,0.000227741,0.000212786
925,0.000227031,0.000215937,0.000288402,0.000310085,0.000227741,0.000212786
926,0.000227031,0.000215206,0.000288402,0.000310085,0.000227741,0.000212786
927,0.000227031,0.000215206,0.000288402,0.000310085,0.000227741,0.000212786
928,0.000226583,0.000215206,0.000288402,0.000310085,0.000227741,0.000212786
929,0.000226583,0.000215206,0.000288402,0.000310085,0.000227741,0.000212786
930,0.000226583,0.000213721,0.000288402,0.000310085,0.000227741,0.000212786
931,0.000226583,0.000213721,0.000288402,0.000310085,0.000227741,0.000212786
932,0.000226583,0.000213721,0.000288402,0.000310085,0.000227741,0.000212786
933,0.000226583,0.000217456,0.000288402,0.000310085,0.000227741,0.000212786
934,0.000226583,0.000217456,0.000288402,0.000310085,0.000227741,0.000212786
935,0.000226583,0.000217456,0.000288402,0.000310085,0.000227741,0.000212786
936,0.000226583,0.000217456,0.000288402,0.000310085,0.000227741,0.000212786
937,0.000226583,0.000217456,0.000288402,0.000310085,0.000227741,0.000212786
938,0.000226583,0.000217456,0.000288402,0.000310085,0.000227741,0.000212786
939,0.000234222,0.000217456,0.000288402,0.00030808,0.000227741,0.000212786
940,0.000234222,0.000217456,0.000288402,0.000314032,0.000227741,0.000212786
941,0.000234222,0.000217456,0.000288402,0.000314032,0.000227741,0.000212786
942,0.00022917,0.000217456,0.000288402,0.000314032,0.000227741,0.000212786
943,0.00022917,0.000217456,0.000288402,0.000314032,0.000227741,0.000212786
944,0.00022917,0.000217456,0.000288402,0.000314032,0.000227741,0.000212786
945,0.00022917,0.000217456,0.000288402,0.000314032,0.000227741,0.000210552
946,0.00022917,0.000217456,0.000284087,0.000314032,0.000227741,0.000210552
947,0.00022917,0.000217456,0.000284087,0.000314032,0.000227741,0.000210552
948,0.00022917,0.000217456,0.000284087,0.000314032,0.000227741,0.000210552
949,0.00022917,0.000217456,0.000284087,0.000314032,0.000227741,0.000210552
950,0.00022917,0.000217456,0.000284087,0.000314032,0.000227741,0.000210552
951,0.000233279,0.000217456,0.000284087,0.000314032,0.000227741,0.000210552
952,0.000233279,0.000217456,0.000284087,0.000314032,0.000227741,0.000210552
953,0.000233279,0.000217456,0.000284087,0.000314032,0.000227741,0.000210552
954,0.000233279,0.000217456,0.000284087,0.000314032,0.000227741,0.000210552
955,0.000233279,0.000217456,0.000284087,0.000311799,0.000227741,0.000210552
956,0.000233279,0.000217456,0.000284087,0.000311799,0.000227741,0.000210552
957,0.000233279,0.000217456,0.000284087,0.000311799,0.000232508,0.000210552
958,0.000233279,0.000217456,0.000284087,0.00031042,0.000232508,0.000210552
959,0.000228368,0.000217456,0.000285186,0.00031042,0.000232508,0.000210552
960,0.000228368,0.000217456,0.000285116,0.00031042,0.000232508,0.000210552
961,0.000228368,0.000217456,0.000285116,0.00031042,0.000232508,0.000210552
962,0.000228368,0.000217456,0.000285116,0.00031042,0.000232508,0.000210552
963,0.000228368,0.000217456,0.000285116,0.00031042,0.000232508,0.000210552
964,0.000228368,0.000217456,0.00028406,0.00031042,0.000232508,0.000209253
965,0.000228368,0.000217456,0.00028406,0.00031042,0.000232508,0.000209253
966,0.000228368,0.000217456,0.00028406,0.00031042,0.000232508,0.000209253
967,0.000228368,0.000217456,0.00028406,0.00031042,0.000232508,0.000209253
968,0.000228368,0.000217456,0.000284349,0.00031042,0.000232508,0.000209253
969,0.000228368,0.000217456,0.000284349,0.00031042,0.000232508,0.000209253
970,0.000228368,0.000217456,0.000284394,0.00031042,0.000232508,0.000209253
971,0.000228368,0.000217456,0.000284394,0.00031042,0.000232508,0.000209253
972,0.000228368,0.000217456,0.000284394,0.00031042,0.000232508,0.000209253
973,0.000228368,0.000217456,0.000284394,0.00031042,0.000232508,0.000209253
974,0.000228368,0.000217456,0.000283496,0.00031042,0.000232508,0.000209253
975,0.000228368,0.000217456,0.000280324,0.00031042,0.000232508,0.000209253
976,0.000228368,0.00021355,0.000280324,0.00031042,0.000236371,0.000209253
977,0.000228368,0.00021355,0.00027729,0.00031042,0.000236371,0.000209253
978,0.000228368,0.00021355,0.00027729,0.00031042,0.000236371,0.000209253
979,0.000228368,0.00021355,0.00027729,0.00031042,0.000236371,0.000209253
980,0.000228368,0.00021355,0.00027729,0.00031042,0.000236371,0.000209253
981,0.000228368,0.00021355,0.000278952,0.00031042,0.000236371,0.000209253
982,0.000228368,0.000212022,0.000278952,0.00031042,0.000236371,0.000209253
983,0.000228368,0.000212022,0.000278952,0.00031042,0.000236371,0.000211467
984,0.00020827,0.000212022,0.000278952,0.00031042,0.000236371,0.000211467
985,0.00020827,0.000212022,0.000278952,0.00031042,0.000236371,0.000211467
986,0.00020827,0.000212022,0.00028053,0.00031042,0.000236371,0.000211467
987,0.00020827,0.000212022,0.00028053,0.00031042,0.000236371,0.000211467
988,0.00020827,0.000212022,0.00028053,0.00031042,0.000236371,0.000211467
989,0.00020827,0.000212022,0.00028053,0.00031042,0.000234958,0.000211467
990,0.00020827,0.000212022,0.00028053,0.00031042,0.000234958,0.000211467
991,0.00020827,0.000212022,0.00028053,0.00031042,0.000234958,0.000211467
992,0.00020827,0.000212022,0.00028053,0.00031042,0.000234958,0.000211467
993,0.00020827,0.000212022,0.00028053,0.00031042,0.000234958,0.000211467
994,0.00020827,0.000206933,0.00028053,0.00031042,0.000234958,0.000211467
995,0.000212233,0.000206933,0.00028053,0.00031042,0.000234958,0.000211467
996,0.000212233,0.000206933,0.000283026,0.00031042,0.000234958,0.000211467
997,0.000212233,0.000206933,0.000283026,0.00031042,0.000234958,0.000211467
998,0.000212233,0.000206933,0.000283026,0.00031042,0.000234958,0.000211467
999,0.000212233,0.000206933,0.000283026,0.00031042,0.000234958,0.000211467
1000,0.000212233,0.000206933,0.000283026,0.00031042,0.000233928,0.000211467
