Timeout (ms),Bio IK,Exploitative Fusion IK,Exploitative Iterative Fusion IK,Fusion IK,Iterative Fusion IK,Minimal Fusion IK
396,1.961355298,1.967478901,1.981734687,1.963522046,1.965643185,1.963878923
397,1.961354381,1.967478555,1.981733995,1.963298443,1.965455648,1.963782344
398,1.961334769,1.967217107,1.981733052,1.963347557,1.965373812,1.963697477
399,1.961257394,1.967039935,1.981732801,1.963329488,1.965265459,1.963657387
400,1.961225232,1.967039848,1.981452201,1.963329348,1.965264812,1.963615238
401,1.961202864,1.966955713,1.981538315,1.96332906,1.96518364,1.963668318
402,1.96116662,1.966877386,1.981379339,1.963254146,1.96518339,1.963667985
403,1.96106003,1.966810828,1.981494816,1.963253967,1.965022769,1.963666739
404,1.961059691,1.966779022,1.981494649,1.963253515,1.965022013,1.963559681
405,1.961059368,1.966778654,1.981259926,1.963253385,1.965021422,1.963510069
406,1.961011528,1.966778357,1.981414992,1.963247596,1.965020958,1.96348063
407,1.961010816,1.966772896,1.981416739,1.963182666,1.965020338,1.963445932
408,1.961038264,1.966700668,1.981385539,1.963182522,1.964994103,1.963425058
409,1.960982336,1.966671893,1.981287231,1.963156441,1.96494753,1.963406486
410,1.960972354,1.966630831,1.981134906,1.962913709,1.964934892,1.963397305
411,1.960840432,1.966630647,1.981205557,1.962912826,1.964828548,1.963325034
412,1.960811595,1.966630092,1.98112184,1.96308964,1.964772805,1.963323432
413,1.960811264,1.966576769,1.981115246,1.963089381,1.964717461,1.963215961
414,1.960773445,1.966479768,1.981065538,1.963087878,1.964704943,1.963215643
415,1.960773237,1.966204271,1.980732102,1.963209034,1.964600783,1.963141909
416,1.960660265,1.96620367,1.980732023,1.963190361,1.964704413,1.963134711
417,1.960659804,1.966185359,1.980726762,1.963190252,1.964700856,1.963093053
418,1.960590094,1.966184426,1.980513071,1.963179163,1.964700285,1.963092364
419,1.960282088,1.966087839,1.980459104,1.963317023,1.964682596,1.963067949
420,1.96021346,1.966001625,1.980311567,1.963316544,1.964816153,1.963066077
421,1.960198756,1.965905033,1.980311234,1.963199974,1.964802407,1.962919033
422,1.960191545,1.96590455,1.980168257,1.962958073,1.964625765,1.962892204
423,1.960191152,1.965854964,1.980104392,1.962957877,1.964624865,1.962892048
424,1.960190831,1.965772276,1.979937973,1.96285889,1.964617192,1.962863098
425,1.960189509,1.965733041,1.979785299,1.96285803,1.964616922,1.962920843
426,1.960189374,1.965638637,1.979767903,1.962856896,1.964475374,1.962911092
427,1.960188792,1.965581815,1.979762802,1.962745624,1.964126341,1.962910516
428,1.960061518,1.965699902,1.979696098,1.962745277,1.964125246,1.962910144
429,1.960058606,1.965699207,1.97978705,1.962744937,1.964075697,1.962909897
430,1.960020491,1.965699046,1.979539405,1.962671204,1.964075465,1.962908169
431,1.960020466,1.965698861,1.979308908,1.962646902,1.96407516,1.962937694
432,1.959989256,1.96571789,1.979306914,1.962571505,1.964065216,1.962937415
433,1.959979376,1.965717241,1.979306039,1.962520555,1.964065072,1.962931941
434,1.959979151,1.965716133,1.979216203,1.962325218,1.963945762,1.962931732
435,1.959979088,1.965715604,1.979183774,1.962325003,1.963913413,1.962926394
436,1.959978775,1.965596008,1.979106566,1.962297217,1.963923287,1.962817141
437,1.95997851,1.9655402,1.978828182,1.96229628,1.963922589,1.962733109
438,1.959978401,1.96553993,1.978798881,1.962295973,1.963974772,1.962732967
439,1.959978285,1.965538456,1.978798554,1.962295336,1.963927394,1.962799411
440,1.959953578,1.965538141,1.978714514,1.96220384,1.963911839,1.962798552
441,1.95995345,1.965491143,1.978713955,1.962203609,1.963883646,1.962726965
442,1.959889443,1.965490279,1.978772762,1.962258731,1.963883315,1.962726712
443,1.959889202,1.965404042,1.978808513,1.962402446,1.963883022,1.9626957
444,1.959888512,1.965336067,1.978779329,1.962402157,1.963882812,1.962634098
445,1.959757964,1.965294688,1.978779131,1.962451738,1.963882613,1.96263389
446,1.959757705,1.965260729,1.978778931,1.962606445,1.963873349,1.962633626
447,1.959673252,1.965260169,1.978947251,1.962606108,1.963800587,1.96233237
448,1.959673013,1.96515863,1.97894719,1.96238645,1.963800354,1.962291464
449,1.959486837,1.965158522,1.978898875,1.962386191,1.963800192,1.962290664
450,1.959486718,1.965157765,1.978898432,1.962385936,1.963921017,1.962290456
451,1.959430385,1.965140268,1.97888266,1.962385594,1.963920643,1.962208152
452,1.959405509,1.964940239,1.978891098,1.962385467,1.963920369,1.962174824
453,1.959405175,1.964939668,1.978661271,1.962382207,1.963920138,1.962127848
454,1.959403872,1.964828908,1.978661081,1.962381902,1.963818225,1.96212775
455,1.959402799,1.964824256,1.978598832,1.962381725,1.963735883,1.962121548
456,1.959401894,1.964773314,1.978378431,1.962369032,1.963573926,1.962070048
457,1.959401425,1.964673763,1.978335198,1.962368678,1.963537186,1.96206977
458,1.959401205,1.964673029,1.978259644,1.962366962,1.96353681,1.962069401
459,1.959400674,1.964671813,1.978088625,1.962366522,1.963493988,1.962069324
460,1.959391866,1.964671545,1.978011191,1.962366405,1.963493071,1.962103223
461,1.959391208,1.964671106,1.977768178,1.962366115,1.963492531,1.962103166
462,1.959390506,1.964582418,1.977572844,1.962344687,1.963346899,1.962100442
463,1.95940765,1.964596118,1.977887158,1.962354506,1.963355523,1.962098685
464,1.959290047,1.964451822,1.977887084,1.962354268,1.963373462,1.962045907
465,1.959288276,1.964541123,1.977881873,1.962348351,1.96329936,1.961993002
466,1.959288142,1.96451156,1.977811552,1.96234649,1.963300628,1.96199257
467,1.959287404,1.964388568,1.977801649,1.961938626,1.963261156,1.961695218
468,1.959274804,1.964319237,1.977667193,1.961883484,1.963134632,1.96169469
469,1.95914814,1.964319127,1.977631204,1.961791671,1.963161679,1.961694617
470,1.959147823,1.964258238,1.977642501,1.961948905,1.963079095,1.961690848
471,1.959147301,1.964353342,1.977613575,1.961937123,1.963078582,1.961682391
472,1.959146912,1.964353086,1.977581345,1.961936886,1.963078314,1.961682119
473,1.959146781,1.964352495,1.977580896,1.961936055,1.963047742,1.961653114
474,1.959146641,1.964045622,1.977759449,1.96193598,1.963013136,1.961644939
475,1.95912886,1.963889437,1.97775932,1.961935896,1.96301294,1.961644634
476,1.959061497,1.963877672,1.977425567,1.961935441,1.962959294,1.961634818
477,1.959057602,1.96387728,1.977392027,1.961935172,1.962958801,1.961554091
478,1.959017378,1.963953391,1.977448673,1.961935062,1.96288371,1.961553809
479,1.959016663,1.964053545,1.977433543,1.961792257,1.962883432,1.961553578
480,1.959015774,1.964018186,1.977353524,1.961790449,1.962883268,1.961553466
481,1.959012634,1.964017719,1.977177185,1.96162936,1.9628827,1.961542017
482,1.959012366,1.96394179,1.977177038,1.961561426,1.962882225,1.961226155
483,1.959012039,1.963941549,1.977176496,1.961561327,1.962855234,1.961225934
484,1.959011858,1.963939831,1.977175994,1.961560862,1.962854933,1.961205907
485,1.959011673,1.963937897,1.976978479,1.961560596,1.962853953,1.96119138
486,1.959010405,1.963937602,1.976813644,1.961550414,1.962853125,1.961164067
487,1.959010105,1.963879055,1.976752153,1.96155022,1.962852456,1.961223428
488,1.958917785,1.96387251,1.976751441,1.961549675,1.962824366,1.961223294
489,1.958917436,1.963870623,1.976750915,1.961510872,1.962824242,1.961223057
490,1.958916664,1.963870331,1.976846581,1.961510415,1.962823852,1.961202419
491,1.958916593,1.963870213,1.976841247,1.961519661,1.962843727,1.96119128
492,1.958916363,1.963833903,1.976841035,1.961494152,1.962843527,1.961191124
493,1.958915979,1.963833521,1.976840868,1.961386413,1.962843417,1.961184942
494,1.958914993,1.963833456,1.976840572,1.961359,1.962843247,1.961155581
495,1.958894085,1.96369649,1.976840445,1.96133375,1.962803229,1.961155002
496,1.95888696,1.963696375,1.976829746,1.961240385,1.962783238,1.961153866
497,1.958862025,1.963673323,1.97682923,1.961188232,1.962783043,1.960930707
498,1.958861228,1.963554461,1.976781564,1.961232117,1.962782759,1.960930643
499,1.958860842,1.963554315,1.976778194,1.961236165,1.962782455,1.960930476
500,1.958825622,1.963553265,1.976763563,1.961138547,1.962589846,1.960930268
501,1.958825535,1.963550443,1.976705155,1.96113678,1.962589293,1.960929874
502,1.958825345,1.963549556,1.976705099,1.961053342,1.962589167,1.960896572
503,1.958797947,1.963439506,1.976704651,1.961053066,1.962588128,1.960836369
504,1.958797847,1.963439418,1.976593181,1.961052886,1.962587358,1.960782024
505,1.958797732,1.963439354,1.976593034,1.961052814,1.962574822,1.96073456
506,1.958797623,1.963439225,1.976560697,1.960998119,1.962554348,1.960734079
507,1.958797587,1.963439059,1.976416831,1.960958997,1.962554212,1.960691801
508,1.958797386,1.963438711,1.976390058,1.960958732,1.962553265,1.96069158
509,1.958797306,1.963438375,1.976389333,1.960943831,1.962553063,1.960520597
510,1.958797069,1.963437832,1.976388213,1.960943124,1.962523482,1.960520538
511,1.958795245,1.963435626,1.976341351,1.960767681,1.962617312,1.960503856
512,1.958582559,1.963230721,1.976341183,1.960703566,1.962616987,1.960409606
513,1.958627393,1.963229878,1.976340759,1.960618907,1.962561901,1.960409208
514,1.958624668,1.963228534,1.976309799,1.960711035,1.962519613,1.960138873
515,1.95862448,1.963228441,1.97631405,1.960593127,1.962460963,1.960138608
516,1.958623867,1.963226568,1.976313414,1.960592908,1.962460469,1.960082381
517,1.958623761,1.963226381,1.976089672,1.960591519,1.9624602,1.960076502
518,1.958623547,1.963182797,1.976289305,1.960591403,1.962446776,1.960075762
519,1.958560014,1.963093222,1.976322706,1.960586306,1.96208552,1.960074825
520,1.958559795,1.963063929,1.976198866,1.960490112,1.962085386,1.960074499
521,1.958410302,1.963185669,1.976001481,1.960490019,1.962201046,1.96006596
522,1.95817469,1.96312601,1.975916329,1.960489977,1.962200858,1.960065378
523,1.958174666,1.963125789,1.975782254,1.960485737,1.962170475,1.960065206
524,1.958142689,1.963008804,1.975782191,1.960485259,1.962170364,1.960037001
525,1.958071887,1.962955476,1.975781886,1.960485166,1.962077243,1.960250925
526,1.958071481,1.962882942,1.975781475,1.960471733,1.961917876,1.960252318
527,1.958071233,1.962882857,1.975773575,1.960398832,1.961917151,1.960267723
528,1.958048859,1.962882758,1.975773245,1.960414917,1.961916675,1.960239611
529,1.958047555,1.962747585,1.975741465,1.960488955,1.961916607,1.960219666
530,1.958047149,1.962747484,1.975740422,1.960358882,1.961868062,1.96017724
531,1.957934057,1.96278101,1.975740113,1.96035881,1.961867721,1.960177026
532,1.957933432,1.962780894,1.975705688,1.960358501,1.961867642,1.960175658
533,1.957923366,1.962780416,1.975735403,1.960358446,1.961867512,1.960175486
534,1.957923223,1.962780267,1.975490601,1.960358275,1.961867463,1.960170134
535,1.957922822,1.962707068,1.975543698,1.960233795,1.961826501,1.960169987
536,1.957922398,1.96258904,1.97552216,1.960233576,1.961826066,1.960169809
537,1.957922352,1.96249232,1.975474041,1.960225536,1.961825911,1.960169556
538,1.957871753,1.962434822,1.975445495,1.960225303,1.961825763,1.96016926
539,1.957869882,1.962562808,1.975445245,1.960138406,1.961825582,1.960000133
540,1.957836864,1.962562044,1.975350468,1.960130218,1.96182538,1.959989064
541,1.957836545,1.962512154,1.975376095,1.960064289,1.9617845,1.95997208
542,1.957836306,1.962634916,1.975375856,1.960034337,1.961784413,1.959971913
543,1.957836141,1.962547318,1.975210991,1.959860791,1.961784329,1.959784061
544,1.957829666,1.962547267,1.975209366,1.959860182,1.961800676,1.959689646
545,1.957828261,1.962544813,1.97507328,1.959860114,1.961786223,1.95967687
546,1.957826371,1.962544693,1.975072063,1.959859836,1.961785986,1.959676386
547,1.957826127,1.962465505,1.974827933,1.959859534,1.961752753,1.959676221
548,1.957826101,1.962463311,1.974615875,1.959859307,1.961752609,1.95962897
549,1.957825889,1.962463188,1.974488687,1.959858717,1.961752474,1.959628844
550,1.957825785,1.962458434,1.974681009,1.959851645,1.961752384,1.95962859
551,1.957825707,1.962424344,1.974589349,1.959757293,1.961880013,1.959621551
552,1.957631354,1.962423916,1.974589102,1.959580867,1.961879847,1.959621401
553,1.957630949,1.962423782,1.974588531,1.959545855,1.961879642,1.959621336
554,1.95772284,1.962280403,1.974586735,1.959544498,1.961877985,1.959621288
555,1.957722417,1.962143249,1.974584573,1.959544225,1.961963573,1.959621254
556,1.957722165,1.962143126,1.974584255,1.959543988,1.961853431,1.959563355
557,1.957721987,1.962087184,1.974550475,1.959321914,1.961853319,1.959476299
558,1.957468263,1.962087081,1.97451315,1.959299424,1.961850972,1.95947613
559,1.957467782,1.962086978,1.974512878,1.959299264,1.961729533,1.959448116
560,1.957462062,1.962002595,1.974512373,1.959299176,1.96195272,1.959447745
561,1.957371254,1.962002529,1.974512338,1.959251167,1.961952418,1.959447321
562,1.957371177,1.962000078,1.974439867,1.95916978,1.961952009,1.959447063
563,1.95737098,1.961800756,1.97434296,1.959169433,1.961951952,1.959446804
564,1.95737082,1.961943849,1.974321546,1.959169327,1.961951519,1.959426114
565,1.9574937,1.961941479,1.974320772,1.959308685,1.961939995,1.95942539
566,1.957493496,1.961926889,1.974320473,1.959251412,1.961939478,1.959386802
567,1.957446284,1.961834389,1.974314914,1.959251329,1.96193943,1.959386635
568,1.957445582,1.961834215,1.974272055,1.959206655,1.961896694,1.959386574
569,1.957445156,1.961732431,1.974271595,1.959206425,1.961892804,1.959385995
570,1.957444761,1.96169104,1.974085806,1.95927011,1.961892675,1.959385837
571,1.957444505,1.961666533,1.974194483,1.95926998,1.961891516,1.959226728
572,1.957443749,1.961655688,1.974193904,1.9592458,1.961891422,1.959135905
573,1.957432898,1.961655146,1.97412053,1.959278783,1.961891255,1.959135638
574,1.95739583,1.961654817,1.974120415,1.959278561,1.961891132,1.959132787
575,1.957395771,1.96154756,1.974119825,1.959278404,1.961890992,1.959132724
576,1.957395663,1.961547342,1.974119669,1.959278163,1.961890831,1.959003094
577,1.957395649,1.961547243,1.973937859,1.95925557,1.961890386,1.959002915
578,1.957564339,1.96141521,1.973937735,1.959254177,1.961990236,1.959002722
579,1.957564148,1.961415143,1.973931978,1.959254152,1.961953854,1.959123553
580,1.957564078,1.961415058,1.973931656,1.959161923,1.961882378,1.959123427
581,1.957547443,1.961414088,1.973845109,1.959161814,1.961834842,1.959138458
582,1.957547306,1.961413906,1.973740434,1.959161698,1.961834651,1.959137717
583,1.957547236,1.96139551,1.973733636,1.959161406,1.961834532,1.95913634
584,1.957547028,1.961395176,1.9737078,1.95916118,1.961834363,1.95919743
585,1.957436591,1.961302879,1.973707186,1.959161022,1.961834067,1.959169073
586,1.957436513,1.961226461,1.973706907,1.95911579,1.961833786,1.959168936
587,1.957383532,1.961226329,1.973706289,1.959115674,1.961811853,1.959193774
588,1.957383428,1.961115523,1.973579899,1.959115632,1.961811204,1.959160082
589,1.957383267,1.961016832,1.973520043,1.959114909,1.961810934,1.959160026
590,1.957382997,1.960935153,1.973595606,1.959114876,1.961810307,1.95915974
591,1.957382321,1.960935012,1.973594263,1.95911473,1.961639181,1.959159572
592,1.9573495,1.96091114,1.973505943,1.959112607,1.96163904,1.959023019
593,1.957234956,1.960910997,1.973458194,1.959111771,1.961638777,1.959019708
594,1.957224404,1.960905775,1.973368412,1.959111673,1.961586953,1.959019452
595,1.95722405,1.960864894,1.973368244,1.959111557,1.961586748,1.958984588
596,1.957223314,1.960804677,1.973368049,1.959111518,1.96158666,1.958983856
597,1.957222974,1.960804342,1.973367879,1.959110941,1.961568174,1.958931801
598,1.95733985,1.960804184,1.973366941,1.959037846,1.961566466,1.958931593
599,1.957339314,1.96080406,1.973353637,1.959009363,1.961566294,1.95893141
600,1.957339255,1.960768308,1.973350997,1.959009064,1.961566271,1.958926826
601,1.957225181,1.960915424,1.973350851,1.958999721,1.961566,1.958926456
602,1.957225103,1.960915166,1.973292093,1.958998924,1.961565922,1.958925846
603,1.957225043,1.96091456,1.973291827,1.959247569,1.961565663,1.958906804
604,1.957224776,1.960914177,1.97334784,1.959118574,1.961565522,1.958857569
605,1.95722463,1.96091395,1.973195814,1.959118533,1.961565379,1.958743305
606,1.957108185,1.960913647,1.973143026,1.959117379,1.961565271,1.95854963
607,1.957107783,1.961020842,1.973105363,1.95911681,1.961565185,1.958514773
608,1.956976428,1.961020595,1.973105158,1.959116715,1.961513502,1.958514555
609,1.956964089,1.961020024,1.972867727,1.959116626,1.961474564,1.958514353
610,1.956963976,1.961019901,1.972865439,1.959114584,1.961474236,1.958454859
611,1.956963906,1.96101988,1.972816195,1.958995366,1.961473484,1.95845459
612,1.956963757,1.961019842,1.972816005,1.958992744,1.961473192,1.95845416
613,1.956963698,1.961019549,1.972656485,1.958926808,1.961468103,1.958453979
614,1.956963619,1.960823961,1.972656399,1.958926634,1.961439527,1.958448299
615,1.956963388,1.960823943,1.972656313,1.958898896,1.961355149,1.958442959
616,1.956928291,1.960810432,1.972655778,1.958877047,1.961328898,1.958401054
617,1.956928251,1.960713178,1.972731258,1.958876978,1.961328854,1.958494673
618,1.956922374,1.960712619,1.972714429,1.958876889,1.961152378,1.958492906
619,1.956805663,1.960711985,1.972713609,1.958876749,1.961152259,1.958492864
620,1.956867822,1.960711895,1.972596367,1.958876471,1.961152036,1.958492803
621,1.956867698,1.960667615,1.972596325,1.958875535,1.96115186,1.958492437
622,1.957105018,1.960640371,1.97259621,1.958843043,1.961174596,1.958492288
623,1.957100273,1.96063967,1.97259564,1.958842594,1.96117097,1.958485168
624,1.957100205,1.960639274,1.972589306,1.958777359,1.961045744,1.958384029
625,1.957093175,1.960637862,1.972589183,1.958754797,1.961043055,1.958360537
626,1.957078238,1.960637244,1.972499101,1.958754656,1.961042815,1.958360316
627,1.957044875,1.960637126,1.972498444,1.958754544,1.960965337,1.958360196
628,1.95715348,1.960636257,1.972498204,1.958754372,1.960723837,1.958360104
629,1.957153061,1.960636118,1.972497789,1.958754246,1.960662721,1.958354561
630,1.957057315,1.960635859,1.972399694,1.958750678,1.960631294,1.958354475
631,1.957057012,1.960635804,1.972251743,1.958750575,1.960594047,1.95821823
632,1.957056891,1.960606863,1.972250741,1.958750506,1.960597166,1.958217927
633,1.957056819,1.960574243,1.972411566,1.95875022,1.960597067,1.95815907
634,1.95687867,1.9604416,1.972327315,1.958709762,1.960757498,1.958146957
635,1.956854745,1.960441213,1.972327288,1.958709593,1.960757448,1.958023029
636,1.9568544,1.960441091,1.97220455,1.958708181,1.960701468,1.958022769
637,1.956802847,1.960440568,1.972204325,1.95860764,1.960674162,1.958022705
638,1.956802536,1.960440391,1.972203983,1.958607582,1.96067398,1.958022681
639,1.956772746,1.960440105,1.972203949,1.958502237,1.960648226,1.958022622
640,1.956772687,1.960439306,1.972169583,1.958487991,1.960647787,1.958021995
641,1.956772426,1.960439212,1.972169507,1.958487803,1.960647751,1.957851228
642,1.956772261,1.960439048,1.972169299,1.958487595,1.960638558,1.95785086
643,1.95676991,1.960438613,1.972169235,1.958484987,1.96063841,1.957850819
644,1.956769741,1.9604714,1.972168282,1.958446154,1.960638305,1.957848859
645,1.956762779,1.960471277,1.972122333,1.958445946,1.960567215,1.957848734
646,1.956761985,1.960471183,1.971998701,1.958444594,1.960542606,1.957848598
647,1.956761851,1.960400074,1.971998402,1.958444556,1.960525744,1.957848528
648,1.956761594,1.960388844,1.971998362,1.958444325,1.9605257,1.957848326
649,1.956761464,1.960356658,1.971990143,1.958444181,1.960490066,1.957762354
650,1.956761348,1.960201672,1.971989031,1.958320363,1.960489973,1.957762275
651,1.956584643,1.960201233,1.97198872,1.958298831,1.960432701,1.957762079
652,1.956522388,1.960176596,1.971988644,1.958297851,1.960412808,1.957761827
653,1.956506152,1.960176515,1.971956085,1.958297795,1.960412715,1.95776023
654,1.95649127,1.960175601,1.971955873,1.958297401,1.960412568,1.957759965
655,1.956490938,1.960107774,1.971935563,1.958297183,1.960412232,1.957759947
656,1.95647246,1.960066109,1.971909323,1.958293442,1.960196424,1.957759909
657,1.95647203,1.960065885,1.971908499,1.958293343,1.960162563,1.957759187
658,1.956463304,1.960019986,1.971862453,1.958453409,1.960162347,1.957745705
659,1.956463166,1.96001981,1.971860354,1.958440166,1.960162262,1.957728373
660,1.95646306,1.960019734,1.971819593,1.958369691,1.960162157,1.957728233
661,1.956462776,1.960019229,1.971819405,1.958369472,1.96016204,1.957727924
662,1.956462703,1.960018841,1.971661926,1.958369179,1.960161864,1.957696952
663,1.956462664,1.959965734,1.971603284,1.958369112,1.960138224,1.957696938
664,1.95646248,1.959957316,1.971602888,1.958368827,1.960228652,1.957696428
665,1.956462379,1.959809515,1.971589838,1.958368673,1.960227854,1.957651117
666,1.95645354,1.959780206,1.971424758,1.958337357,1.96019416,1.957651044
667,1.956453428,1.959779675,1.971330414,1.958336413,1.960194083,1.957650769
668,1.956453091,1.959779258,1.971330183,1.958178529,1.960193903,1.957561884
669,1.956452898,1.959779006,1.971330057,1.958094317,1.960191306,1.957320127
670,1.956412724,1.959771071,1.971329836,1.958084622,1.96019091,1.957319571
671,1.956327293,1.959731793,1.971329448,1.958084546,1.960177833,1.957319493
672,1.956327234,1.95972714,1.971005808,1.958083908,1.960177784,1.957319323
673,1.956327193,1.959697065,1.970912497,1.958083803,1.960165371,1.95731916
674,1.956327142,1.959696432,1.970911744,1.958083715,1.960165236,1.957319066
675,1.956327009,1.959695571,1.970860881,1.957977271,1.960165008,1.957319043
676,1.956144704,1.959694818,1.970650387,1.957911305,1.960164905,1.957318801
677,1.956143744,1.95968848,1.970620706,1.9579111,1.960160825,1.957289816
678,1.956084785,1.959554574,1.970620399,1.957932846,1.960158772,1.95728787
679,1.956076532,1.95954678,1.97060799,1.957932647,1.960157886,1.957287659
680,1.956076493,1.959546717,1.970607961,1.957932606,1.960143824,1.957287184
681,1.956003693,1.959494908,1.970607824,1.957932531,1.960092408,1.957287145
682,1.955960247,1.959494755,1.970599823,1.957854388,1.960092374,1.957260181
683,1.956052392,1.9594935,1.970551733,1.957854115,1.960092094,1.957132588
684,1.956052344,1.959493093,1.97055172,1.957854001,1.960092036,1.95713254
685,1.95605218,1.959491504,1.970550268,1.957723892,1.96009482,1.957132411
686,1.956051812,1.959491313,1.97055005,1.957723838,1.960094779,1.957132373
687,1.956051785,1.959457815,1.970549851,1.957723677,1.96033208,1.956986798
688,1.956051153,1.959239209,1.970461923,1.957723609,1.960274779,1.956986637
689,1.956051105,1.959231913,1.970461881,1.957723542,1.960274729,1.956986284
690,1.95605107,1.959170487,1.970413267,1.957723469,1.960274439,1.957130982
691,1.956051012,1.959169848,1.970413134,1.95772337,1.960471699,1.957130668
692,1.956050729,1.959169151,1.970409291,1.957722899,1.960471598,1.957130453
693,1.956050497,1.959168815,1.970409255,1.957722777,1.960471463,1.957105275
694,1.956049793,1.959168729,1.970364877,1.957722697,1.960471386,1.957105176
695,1.956030388,1.959165914,1.970363363,1.957722637,1.960471278,1.957194177
696,1.956030364,1.959159966,1.970345098,1.957704325,1.960471038,1.957076959
697,1.95603035,1.959159901,1.970344362,1.957677362,1.960470803,1.957076592
698,1.956030056,1.95915957,1.970242462,1.957677308,1.96031086,1.957076124
699,1.95602997,1.959159415,1.970242185,1.957596608,1.96030242,1.957076115
700,1.955958321,1.959159378,1.970241946,1.957596491,1.960302116,1.957076098
701,1.955958288,1.959159295,1.970190718,1.957520649,1.96030182,1.957075985
702,1.955958219,1.959159014,1.970190421,1.957488122,1.960301778,1.957031907
703,1.955958175,1.959133301,1.970075187,1.957457286,1.96030166,1.957031835
704,1.955958153,1.959132999,1.969885762,1.957456952,1.960301594,1.957031285
705,1.955957887,1.959132931,1.969885595,1.95743529,1.960426131,1.957031224
706,1.95595775,1.959132601,1.969885403,1.957278406,1.96042595,1.957031186
707,1.955957616,1.959132567,1.96967546,1.957290501,1.960425917,1.95703098
708,1.955957217,1.959132403,1.969670451,1.95729046,1.960425679,1.957030888
709,1.95595713,1.959132375,1.969670412,1.95729036,1.96042552,1.957080844
710,1.955957063,1.959035352,1.969670312,1.957290153,1.960423386,1.957080754
711,1.955956853,1.958907781,1.969669863,1.957290147,1.960422969,1.95708065
712,1.955936652,1.958888341,1.969669808,1.95729007,1.960460185,1.957040679
713,1.955936158,1.958888222,1.969592005,1.957265215,1.96046012,1.957036414
714,1.955936051,1.958888146,1.969591729,1.957265137,1.960460093,1.957036016
715,1.955935762,1.958888025,1.969591513,1.957193528,1.960460028,1.957034816
716,1.955931711,1.958887848,1.969591355,1.957193366,1.96045983,1.957034033
717,1.955929242,1.958887738,1.969590797,1.957128931,1.960459751,1.957033981
718,1.955929209,1.958814426,1.969590646,1.957128797,1.960459635,1.957033887
719,1.955929022,1.958814097,1.96957276,1.957128688,1.960459537,1.957033624
720,1.95591411,1.958814017,1.969572683,1.957128626,1.960459252,1.957033026
721,1.955914031,1.958795706,1.969572453,1.957128526,1.96034716,1.957032862
722,1.955913818,1.9587956,1.969560288,1.957109733,1.960347097,1.956993623
723,1.95591374,1.958795509,1.969450133,1.957109522,1.960346625,1.956993504
724,1.95591368,1.95879538,1.969384365,1.957109295,1.960346559,1.956993337
725,1.955913652,1.958794241,1.969384221,1.957105853,1.960346024,1.95699308
726,1.955842954,1.958633094,1.969383935,1.957105829,1.960345527,1.956992617
727,1.955809897,1.958573601,1.969383844,1.957054036,1.960345444,1.956982744
728,1.955777616,1.958532254,1.969319449,1.957054007,1.960345338,1.956982724
729,1.955777297,1.958531697,1.969307427,1.957053952,1.960345181,1.956982496
730,1.955773091,1.958417594,1.969307339,1.957052727,1.960104147,1.956982303
731,1.955772914,1.958417475,1.969307294,1.957187403,1.960065828,1.956982252
732,1.955772002,1.958417363,1.969307101,1.957121117,1.960065796,1.956982177
733,1.955771944,1.958416639,1.969278557,1.957120623,1.960036337,1.956982115
734,1.955771862,1.958416303,1.969228781,1.957091897,1.96003618,1.956981931
735,1.955771723,1.95841617,1.969221799,1.957091559,1.960035951,1.956880278
736,1.955771415,1.958416098,1.969221723,1.957091434,1.960018641,1.956879923
737,1.955771395,1.95851299,1.969221459,1.957091306,1.960018324,1.95687981
738,1.95577124,1.9585128,1.969215801,1.957091252,1.960018311,1.956879639
739,1.955771089,1.958484625,1.969215765,1.957091199,1.960017663,1.956879531
740,1.955770959,1.958484261,1.969084388,1.957090692,1.960017505,1.95687939
741,1.955770405,1.958393159,1.969083671,1.957090394,1.959975425,1.956879368
742,1.955770147,1.958383673,1.968718531,1.957090249,1.95994229,1.956848669
743,1.955769974,1.958383345,1.968621274,1.957090185,1.959857993,1.956848485
744,1.955769935,1.958382924,1.968581292,1.957090071,1.959857952,1.95684777
745,1.955765055,1.958382621,1.96857969,1.957089929,1.959857889,1.956792095
746,1.955739989,1.958382463,1.968336869,1.957089774,1.959823507,1.956692725
747,1.955739783,1.958382378,1.968391359,1.95684918,1.959823086,1.956692653
748,1.955739677,1.95838228,1.968389419,1.95684902,1.959822914,1.956459208
749,1.955739534,1.958394325,1.96839043,1.956848984,1.959822851,1.956459159
750,1.955739508,1.958393521,1.96839024,1.956823755,1.959822568,1.956459045
751,1.955739139,1.958393455,1.968381559,1.956823716,1.959813414,1.956458697
752,1.955737991,1.958511028,1.96838125,1.956815448,1.959813315,1.956458554
753,1.955703276,1.958510857,1.968381203,1.95681541,1.959813045,1.956458297
754,1.955703221,1.95842679,1.968364889,1.956815103,1.959812991,1.956450238
755,1.95566727,1.958418566,1.968364819,1.956786253,1.959812915,1.956459359
756,1.955667156,1.958418508,1.968323729,1.956786223,1.959812805,1.956459276
757,1.955666998,1.958415545,1.968297123,1.956807424,1.959728292,1.956459216
758,1.955666605,1.95841533,1.968296761,1.95679951,1.959728196,1.95645906
759,1.955666573,1.958415044,1.968277848,1.956798958,1.959614936,1.95645893
760,1.955666544,1.95840591,1.968256988,1.956779763,1.959614721,1.956619506
761,1.955666515,1.958405285,1.968244219,1.956779699,1.959613131,1.956619321
